Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Max Td Out (°C),Max Tu Out (°C),Rise Td Out (°C),Rise Tu Out (°C),Ratio Out,Max Td In (°C),Max Tu In (°C),Rise Td In (°C),Rise Tu In (°C),Ratio In,Pulse Duration (s),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
27/02/2026,14:30:00,30.201,9.946,53.924,18.919,0.539,0.189,14.322,12.346,1.165,0.217,5.353,13.32,12.425,1.078,0.623,1.737,4.02,4.19,30.4,present ,23.82,31.2,
27/02/2026,15:00:00,29.236,9.75,52.258,18.579,0.522,0.185,14.708,12.737,1.177,0.231,5.074,13.783,12.869,1.072,0.626,1.718,4.02,4.19,31.1,present ,23.82,31.5,
27/02/2026,15:30:00,29.236,9.852,52.257,18.755,0.522,0.187,14.932,12.978,1.179,0.232,5.074,14.126,13.205,1.07,0.622,1.728,4.02,4.19,31.8,present ,23.82,31.5,
27/02/2026,16:00:00,28.757,9.434,51.43,18.033,0.514,0.18,14.922,13.036,1.186,0.24,4.941,14.297,13.356,1.059,0.63,1.688,4.02,4.19,30.9,present ,23.83,32.09,
27/02/2026,16:30:00,26.523,8.677,47.568,16.724,0.475,0.167,14.72,12.95,1.198,0.274,4.364,14.128,13.237,1.05,0.651,1.619,4.02,4.19,29.9,present ,23.82,31.5,
27/02/2026,17:00:00,21.386,7.042,38.69,13.9,0.386,0.139,14.449,12.967,1.19,0.363,3.28,14.117,13.288,1.018,0.69,1.478,4.02,4.19,29.7,present ,23.82,31.5,
27/02/2026,17:30:00,14.744,5.094,27.211,10.532,0.272,0.105,14.054,12.929,1.117,0.492,2.268,14.074,13.311,0.973,0.734,1.327,4.02,4.19,26,present ,23.82,31.8,
27/02/2026,18:00:00,8.243,3.196,15.975,7.252,0.159,0.072,13.414,12.661,1,0.632,1.58,13.825,13.135,0.93,0.779,1.194,4.02,4.18,23.1,present ,23.82,31.8,
27/02/2026,18:30:00,4.386,2.215,9.31,5.557,0.093,0.055,12.733,12.207,0.92,0.721,1.275,13.361,12.74,0.907,0.802,1.13,4.02,4.18,20.5,present ,23.83,32.09,
27/02/2026,19:00:00,2.963,1.817,6.85,4.869,0.068,0.048,12.124,11.715,0.906,0.769,1.178,12.736,12.172,0.902,0.815,1.106,4.02,4.18,19.2,present ,23.82,31.8,
27/02/2026,19:30:00,2.69,1.803,6.377,4.845,0.063,0.048,12.553,12.166,0.892,0.768,1.161,12.843,12.289,0.911,0.823,1.105,4.02,4.19,21.4,present ,23.82,31.5,
27/02/2026,20:00:00,2.564,1.738,6.16,4.732,0.061,0.047,13.006,12.61,0.881,0.764,1.153,13.319,12.763,0.904,0.82,1.101,4.02,4.18,21.9,present ,23.79,31.5,
27/02/2026,20:30:00,2.412,1.738,5.897,4.732,0.058,0.047,13.355,12.978,0.882,0.771,1.143,13.677,13.127,0.903,0.819,1.101,4.02,4.18,22.2,present ,23.82,31.8,
27/02/2026,21:00:00,2.322,1.603,5.742,4.499,0.057,0.044,13.241,12.876,0.874,0.768,1.137,13.796,13.26,0.891,0.815,1.093,4.02,4.18,21.3,present ,23.82,31.5,
27/02/2026,21:30:00,1.93,1.555,5.065,4.416,0.05,0.044,12.981,12.653,0.875,0.786,1.113,13.47,12.954,0.896,0.821,1.09,4.02,4.19,20.6,present ,23.82,31.5,
27/02/2026,22:00:00,2.192,1.623,5.518,4.534,0.055,0.045,12.625,12.299,0.868,0.768,1.129,13.253,12.748,0.893,0.815,1.094,4.02,4.18,20.7,present ,23.82,31.2,
27/02/2026,22:30:00,1.937,1.496,5.077,4.314,0.05,0.043,12.291,12,0.87,0.781,1.113,12.731,12.245,0.898,0.826,1.086,4.02,4.18,19.4,present ,23.79,31.8,
27/02/2026,23:00:00,2.04,1.547,5.255,4.402,0.052,0.044,11.713,11.423,0.865,0.772,1.12,12.443,11.96,0.892,0.818,1.089,4.02,4.18,18.29,present ,23.82,31.8,
27/02/2026,23:30:00,2.02,1.527,5.221,4.368,0.052,0.043,10.765,10.491,0.869,0.776,1.118,11.555,11.094,0.893,0.819,1.088,4.02,4.18,16.6,present ,23.79,32.09,
28/02/2026,00:00:00,1.724,1.486,4.708,4.297,0.047,0.042,9.803,9.559,0.863,0.784,1.1,10.591,10.154,0.895,0.823,1.086,4.02,4.18,15,present ,23.79,32.4,
28/02/2026,00:30:00,1.698,1.512,4.664,4.342,0.046,0.043,9.048,8.833,0.866,0.788,1.098,9.756,9.344,0.902,0.828,1.087,4.02,4.18,14.4,present ,23.79,32.09,
28/02/2026,01:00:00,1.701,1.471,4.669,4.272,0.046,0.042,8.411,8.213,0.868,0.789,1.099,9.074,8.679,0.903,0.831,1.085,4.02,4.18,14,present ,23.79,31.8,
28/02/2026,01:30:00,1.734,1.487,4.726,4.299,0.047,0.042,8.061,7.87,0.871,0.791,1.101,8.579,8.193,0.908,0.835,1.086,4.02,4.18,14.2,present ,23.82,31.8,
28/02/2026,02:00:00,1.668,1.467,4.612,4.264,0.046,0.042,7.706,7.523,0.871,0.793,1.097,8.282,7.896,0.906,0.835,1.084,4.02,4.18,14.2,present ,23.83,32.09,
28/02/2026,02:30:00,1.824,1.589,4.881,4.475,0.048,0.044,7.907,7.709,0.882,0.796,1.106,8.192,7.795,0.918,0.839,1.092,4.02,4.18,15.6,present ,23.79,32.09,
28/02/2026,03:00:00,1.958,1.53,5.113,4.373,0.051,0.043,9.233,8.992,0.891,0.798,1.114,9.226,8.776,0.922,0.846,1.088,4.02,4.18,18.79,present ,23.79,31.8,
28/02/2026,03:30:00,1.968,1.52,5.13,4.356,0.051,0.043,10.195,9.919,0.886,0.794,1.115,10.368,9.889,0.915,0.84,1.088,4.02,4.18,19.4,present ,23.82,31.5,
28/02/2026,04:00:00,1.864,1.593,4.95,4.481,0.049,0.044,10.622,10.333,0.878,0.791,1.109,10.958,10.475,0.908,0.83,1.092,4.02,4.18,18.79,present ,23.79,31.5,
28/02/2026,04:30:00,1.946,1.531,5.092,4.374,0.05,0.043,10.714,10.434,0.872,0.783,1.114,11.148,10.674,0.903,0.829,1.088,4.02,4.18,18.4,present ,23.83,32.09,
28/02/2026,05:00:00,1.907,1.537,5.024,4.386,0.05,0.043,10.578,10.308,0.872,0.784,1.111,11.071,10.608,0.901,0.827,1.089,4.02,4.18,18,present ,23.79,31.8,
28/02/2026,05:30:00,1.809,1.536,4.854,4.384,0.048,0.043,10.472,10.216,0.871,0.788,1.105,10.937,10.482,0.905,0.83,1.089,4.02,4.18,17.9,present ,23.83,32.09,
28/02/2026,06:00:00,1.965,1.529,5.125,4.371,0.051,0.043,10.574,10.307,0.874,0.783,1.115,11.002,10.546,0.903,0.829,1.088,4.02,4.18,18.29,present ,23.79,32.09,
28/02/2026,06:30:00,1.874,1.505,4.968,4.329,0.049,0.043,10.686,10.427,0.873,0.787,1.109,11.056,10.605,0.906,0.833,1.087,4.02,4.18,18.5,present ,23.82,31.8,
28/02/2026,07:00:00,1.912,1.536,5.033,4.384,0.05,0.043,10.706,10.447,0.873,0.785,1.112,11.151,10.698,0.905,0.83,1.089,4.02,4.18,18.4,present ,23.79,31.8,
28/02/2026,07:30:00,2.372,1.633,5.828,4.551,0.058,0.045,10.801,10.514,0.886,0.777,1.14,11.185,10.728,0.907,0.828,1.094,4.02,4.18,18.5,present ,23.79,32.09,
28/02/2026,08:00:00,3.658,1.972,8.052,5.138,0.08,0.051,11.102,10.748,0.913,0.745,1.225,11.368,10.899,0.915,0.819,1.115,4.02,4.18,19.1,present ,23.79,31.5,
28/02/2026,08:30:00,7.36,2.894,14.449,6.731,0.144,0.067,11.523,10.973,1.011,0.672,1.505,11.631,11.127,0.939,0.799,1.174,4.02,4.18,20.2,present ,23.83,32.09,
28/02/2026,09:00:00,14.977,5.127,27.613,10.59,0.276,0.105,12.23,11.312,1.132,0.493,2.298,12.11,11.538,0.984,0.741,1.329,4.02,4.19,21.6,present ,23.83,32.09,
28/02/2026,09:30:00,17.406,5.806,31.811,11.764,0.318,0.117,12.529,11.451,1.159,0.441,2.63,12.264,11.648,0.996,0.722,1.38,4.02,4.18,21.8,present ,23.82,31.5,
28/02/2026,10:00:00,15.847,5.35,29.117,10.975,0.291,0.109,12.475,11.463,1.147,0.476,2.411,12.258,11.645,0.991,0.737,1.346,4.02,4.18,21,present ,23.82,31.5,
28/02/2026,10:30:00,18.325,6.191,33.4,12.428,0.334,0.124,12.908,11.761,1.175,0.425,2.767,12.489,11.85,1.01,0.717,1.41,4.02,4.18,22.1,present ,23.82,31.5,
28/02/2026,11:00:00,19.18,6.425,34.878,12.833,0.348,0.128,12.96,11.782,1.183,0.408,2.902,12.612,11.963,1.01,0.708,1.428,4.02,4.19,21.6,present ,23.82,31.8,
28/02/2026,11:30:00,18.069,6.1,32.958,12.272,0.329,0.122,12.97,11.841,1.168,0.428,2.728,12.64,11.997,1.002,0.715,1.403,4.02,4.19,21.6,present ,23.82,31.8,
28/02/2026,12:00:00,16.667,5.715,30.535,11.606,0.305,0.116,12.771,11.728,1.153,0.457,2.524,12.557,11.935,0.995,0.725,1.373,4.02,4.18,21,present ,23.82,31.5,
28/02/2026,12:30:00,17.044,5.742,31.186,11.652,0.311,0.116,12.827,11.755,1.161,0.451,2.577,12.543,11.921,0.996,0.725,1.375,4.02,4.18,21.3,present ,23.82,31.2,
28/02/2026,13:00:00,18.91,6.188,34.412,12.423,0.344,0.124,13.027,11.871,1.177,0.412,2.859,12.64,12.003,1.007,0.715,1.41,4.02,4.18,21.7,present ,23.82,31.2,
28/02/2026,13:30:00,18.757,6.249,34.147,12.53,0.341,0.125,12.811,11.659,1.18,0.416,2.835,12.54,11.905,1.005,0.712,1.415,4.02,4.18,21,present ,23.82,31.8,
28/02/2026,14:00:00,17.636,5.903,32.208,11.93,0.322,0.119,12.674,11.593,1.162,0.436,2.663,12.475,11.85,0.997,0.719,1.388,4.02,4.18,21,present ,23.82,31.8,
28/02/2026,14:30:00,14.63,4.974,27.013,10.325,0.27,0.103,12.283,11.351,1.125,0.499,2.254,12.255,11.661,0.978,0.742,1.318,4.02,4.18,20.2,present ,23.82,31.5,
28/02/2026,15:00:00,11.3,4.027,21.259,8.688,0.212,0.086,12.049,11.291,1.066,0.569,1.873,12.142,11.58,0.957,0.765,1.25,4.02,4.18,19.7,present ,23.83,32.09,
28/02/2026,15:30:00,9.159,3.413,17.559,7.628,0.175,0.076,11.852,11.21,1.025,0.616,1.663,12.036,11.503,0.944,0.781,1.208,4.02,4.18,19.4,present ,23.79,32.09,
28/02/2026,16:00:00,7.86,3.067,15.314,7.03,0.153,0.07,11.612,11.042,1,0.646,1.547,11.869,11.358,0.937,0.79,1.185,4.02,4.18,18.79,present ,23.82,31.8,
28/02/2026,16:30:00,6.267,2.736,12.56,6.457,0.125,0.064,11.385,10.903,0.966,0.682,1.416,11.696,11.205,0.929,0.797,1.164,4.02,4.18,18.4,present ,23.83,32.4,
28/02/2026,17:00:00,4.379,2.193,9.297,5.519,0.092,0.055,11.111,10.728,0.927,0.726,1.275,11.504,11.035,0.915,0.81,1.129,4.02,4.18,17.9,present ,23.82,31.8,
28/02/2026,17:30:00,3.39,1.971,7.588,5.134,0.075,0.051,10.913,10.588,0.903,0.748,1.207,11.315,10.863,0.911,0.816,1.115,4.02,4.18,18,present ,23.79,32.09,
28/02/2026,18:00:00,3.121,1.927,7.123,5.06,0.071,0.05,10.778,10.466,0.898,0.755,1.189,11.181,10.735,0.911,0.818,1.113,4.02,4.18,17.9,present ,23.79,31.8,
28/02/2026,18:30:00,2.916,1.834,6.768,4.898,0.067,0.048,10.609,10.313,0.895,0.761,1.175,11.031,10.591,0.91,0.821,1.107,4.02,4.18,17.6,present ,23.82,31.8,
28/02/2026,19:00:00,2.703,1.69,6.4,4.649,0.064,0.046,10.47,10.191,0.89,0.766,1.162,10.892,10.458,0.907,0.825,1.098,4.02,4.18,17.6,present ,23.82,31.8,
28/02/2026,19:30:00,2.415,1.655,5.903,4.59,0.059,0.045,10.368,10.104,0.883,0.772,1.143,10.773,10.345,0.904,0.824,1.096,4.02,4.18,17.4,present ,23.82,31.8,
28/02/2026,20:00:00,2.29,1.686,5.687,4.643,0.056,0.046,10.29,10.038,0.881,0.776,1.135,10.699,10.275,0.907,0.826,1.098,4.02,4.18,17.6,present ,23.82,31.8,
28/02/2026,20:30:00,2.236,1.636,5.593,4.556,0.055,0.045,10.224,9.976,0.881,0.778,1.132,10.635,10.213,0.907,0.827,1.095,4.02,4.18,17.6,present ,23.82,31.8,
28/02/2026,21:00:00,2.213,1.577,5.554,4.454,0.055,0.044,10.165,9.92,0.879,0.777,1.13,10.575,10.154,0.904,0.828,1.091,4.02,4.18,17.29,present ,23.82,31.8,
28/02/2026,21:30:00,2.107,1.589,5.37,4.475,0.053,0.044,10.085,9.842,0.877,0.78,1.124,10.494,10.075,0.906,0.829,1.092,4.02,4.18,17.4,present ,23.79,31.8,
28/02/2026,22:00:00,2.062,1.593,5.293,4.481,0.052,0.044,9.966,9.728,0.877,0.781,1.121,10.401,9.983,0.905,0.827,1.092,4.02,4.18,17.2,present ,23.83,32.09,
28/02/2026,22:30:00,2.117,1.609,5.388,4.509,0.053,0.045,9.794,9.565,0.879,0.781,1.124,10.239,9.827,0.905,0.827,1.093,4.02,4.18,16.9,present ,23.79,31.8,
28/02/2026,23:00:00,2.016,1.552,5.213,4.412,0.052,0.044,9.642,9.416,0.876,0.783,1.118,10.101,9.691,0.904,0.829,1.09,4.02,4.18,16.79,present ,23.82,31.8,
28/02/2026,23:30:00,1.941,1.581,5.084,4.462,0.05,0.044,9.477,9.255,0.874,0.784,1.113,9.947,9.54,0.906,0.829,1.091,4.02,4.18,16.7,present ,23.79,32.09,
01/03/2026,00:00:00,2.071,1.461,5.308,4.253,0.053,0.042,9.298,9.084,0.879,0.783,1.121,9.762,9.361,0.905,0.834,1.084,4.02,4.18,16.29,present ,23.79,32.09,
01/03/2026,00:30:00,1.915,1.554,5.039,4.415,0.05,0.044,9.163,8.955,0.876,0.788,1.112,9.609,9.215,0.908,0.832,1.09,4.02,4.18,16.6,present ,23.79,32.09,
01/03/2026,01:00:00,1.816,1.514,4.867,4.345,0.048,0.043,9.098,8.901,0.873,0.789,1.106,9.518,9.129,0.906,0.832,1.087,4.02,4.18,16.6,present ,23.83,32.4,
01/03/2026,01:30:00,1.632,1.417,4.549,4.177,0.045,0.041,8.977,8.792,0.87,0.795,1.094,9.427,9.043,0.904,0.834,1.081,4.02,4.18,16,present ,23.83,32.09,
01/03/2026,02:00:00,1.493,1.42,4.309,4.184,0.043,0.041,8.889,8.714,0.866,0.797,1.086,9.329,8.951,0.904,0.835,1.082,4.02,4.18,16.1,present ,23.82,31.8,
01/03/2026,02:30:00,1.491,1.41,4.306,4.166,0.043,0.041,8.774,8.608,0.867,0.798,1.086,9.216,8.842,0.906,0.837,1.081,4.02,4.18,15.8,present ,23.79,32.09,
01/03/2026,03:00:00,1.58,1.435,4.46,4.209,0.044,0.042,8.678,8.513,0.87,0.797,1.091,9.11,8.738,0.905,0.835,1.083,4.02,4.18,15.8,present ,23.79,32.4,
01/03/2026,03:30:00,1.545,1.427,4.399,4.195,0.043,0.041,8.52,8.353,0.868,0.796,1.089,8.987,8.616,0.904,0.834,1.082,4.02,4.18,15.4,present ,23.79,31.8,
01/03/2026,04:00:00,1.47,1.355,4.269,4.07,0.042,0.04,8.32,8.155,0.866,0.797,1.085,8.769,8.401,0.904,0.837,1.078,4.02,4.18,15.1,present ,23.83,32.09,
01/03/2026,04:30:00,1.705,1.525,4.676,4.365,0.046,0.043,8.243,8.072,0.871,0.792,1.099,8.664,8.295,0.908,0.833,1.088,4.02,4.18,15.2,present ,23.79,32.09,
01/03/2026,05:00:00,1.708,1.435,4.681,4.209,0.046,0.042,8.031,7.862,0.872,0.793,1.099,8.5,8.131,0.906,0.835,1.083,4.02,4.18,14.9,present ,23.79,32.4,
01/03/2026,05:30:00,1.713,1.559,4.689,4.423,0.046,0.044,7.851,7.679,0.871,0.792,1.099,8.329,7.96,0.909,0.833,1.09,4.02,4.18,14.8,present ,23.79,32.09,
01/03/2026,06:00:00,1.959,1.497,5.115,4.316,0.051,0.043,7.533,7.359,0.875,0.785,1.115,8.056,7.686,0.909,0.836,1.086,4.02,4.18,14.3,present ,23.79,32.09,
01/03/2026,06:30:00,1.978,1.572,5.147,4.446,0.051,0.044,7.295,7.122,0.881,0.789,1.116,7.774,7.403,0.913,0.836,1.091,4.02,4.18,14.1,present ,23.79,32.09,
01/03/2026,07:00:00,2.079,1.576,5.322,4.453,0.053,0.044,7.165,6.978,0.882,0.786,1.122,7.627,7.249,0.914,0.836,1.091,4.02,4.18,14.2,present ,23.79,31.8,
01/03/2026,07:30:00,2.254,1.534,5.624,4.38,0.056,0.043,7.041,6.843,0.889,0.784,1.133,7.488,7.107,0.913,0.838,1.088,4.02,4.18,14.1,present ,23.79,31.8,
01/03/2026,08:00:00,2.715,1.724,6.42,4.708,0.064,0.047,7.065,6.834,0.9,0.774,1.162,7.437,7.048,0.919,0.834,1.1,4.02,4.18,14.6,present ,23.79,31.8,
01/03/2026,08:30:00,2.621,1.721,6.259,4.702,0.062,0.047,7.102,6.883,0.908,0.785,1.156,7.42,7.03,0.92,0.836,1.1,4.02,4.18,15,present ,23.83,32.09,
01/03/2026,09:00:00,3.439,1.942,7.673,5.085,0.076,0.05,7.318,7.064,0.913,0.754,1.21,7.611,7.213,0.923,0.828,1.113,4.02,4.18,15.5,present ,23.83,32.09,
01/03/2026,09:30:00,6.281,2.598,12.585,6.219,0.125,0.062,8.062,7.672,0.983,0.693,1.417,7.954,7.538,0.944,0.817,1.155,4.02,4.18,19.5,present ,23.82,31.8,
01/03/2026,10:00:00,13.055,4.403,24.291,9.338,0.242,0.093,8.816,8.05,1.117,0.541,2.065,8.619,8.13,0.984,0.771,1.277,4.02,4.18,19,present ,23.82,31.5,
01/03/2026,10:30:00,21.718,6.938,39.263,13.719,0.392,0.137,9.721,8.496,1.22,0.365,3.341,9.235,8.667,1.039,0.708,1.47,4.02,4.18,19.5,present ,23.82,31.5,
01/03/2026,11:00:00,24.227,7.77,43.6,15.158,0.436,0.151,10.42,9.035,1.229,0.32,3.841,9.791,9.188,1.053,0.686,1.539,4.02,4.18,20.9,present ,23.82,31.5,
01/03/2026,11:30:00,27.667,9.001,49.546,17.285,0.495,0.172,11.303,9.671,1.214,0.26,4.651,10.53,9.853,1.073,0.653,1.648,4.02,4.18,28.3,present ,23.82,31.5,
01/03/2026,12:00:00,28.809,9.371,51.52,17.924,0.515,0.179,11.852,10.201,1.196,0.241,4.955,11.096,10.397,1.074,0.641,1.683,4.02,4.18,27.3,present ,23.82,31.5,
01/03/2026,12:30:00,28.248,9.084,50.549,17.429,0.505,0.174,11.849,10.195,1.2,0.25,4.803,11.079,10.372,1.069,0.648,1.656,4.02,4.19,23.1,present ,23.82,31.5,
01/03/2026,13:00:00,30.525,10.036,54.486,19.074,0.544,0.19,12.178,10.378,1.17,0.214,5.451,11.221,10.483,1.081,0.622,1.746,4.02,4.19,23.1,present ,23.82,31.5,
01/03/2026,13:30:00,32.673,10.846,58.198,20.473,0.581,0.204,12.511,10.553,1.121,0.182,6.142,11.425,10.651,1.096,0.603,1.826,4.02,4.19,23.9,present ,23.82,31.5,
01/03/2026,14:00:00,33.36,11.18,59.385,21.052,0.593,0.21,12.609,10.612,1.096,0.171,6.381,11.532,10.745,1.097,0.593,1.861,4.02,4.18,24.3,present ,23.82,31.5,
01/03/2026,14:30:00,33.171,11.182,59.059,21.055,0.59,0.21,12.727,10.737,1.108,0.175,6.314,11.657,10.863,1.099,0.594,1.861,4.02,4.19,24.7,present ,23.82,31.8,
01/03/2026,15:00:00,31.59,10.82,56.326,20.43,0.563,0.204,12.707,10.778,1.142,0.196,5.783,11.823,11.028,1.092,0.601,1.824,4.02,4.19,24.9,present ,23.82,31.5,
01/03/2026,15:30:00,30.21,10.357,53.941,19.628,0.539,0.196,12.6,10.748,1.17,0.218,5.356,11.856,11.07,1.083,0.612,1.777,4.02,4.19,25,present ,23.82,31.5,
01/03/2026,16:00:00,28.474,9.661,50.94,18.425,0.509,0.184,12.588,10.849,1.195,0.245,4.864,12.024,11.238,1.07,0.628,1.71,4.02,4.19,24.6,present ,23.82,31.2,
01/03/2026,16:30:00,26.698,8.869,47.871,17.058,0.478,0.17,12.389,10.783,1.208,0.274,4.407,11.87,11.127,1.059,0.649,1.636,4.02,4.18,24.2,present ,23.83,32.09,
01/03/2026,17:00:00,22.377,7.352,40.403,14.435,0.404,0.144,12.072,10.721,1.206,0.348,3.466,11.758,11.069,1.03,0.686,1.504,4.02,4.19,22.7,present ,23.82,31.5,
01/03/2026,17:30:00,15.242,5.243,28.072,10.791,0.28,0.107,11.539,10.56,1.134,0.486,2.332,11.601,10.982,0.985,0.737,1.338,4.02,4.18,20.9,present ,23.82,31.5,
01/03/2026,18:00:00,10.195,3.807,19.349,8.308,0.193,0.083,10.839,10.146,1.043,0.592,1.761,11.217,10.657,0.953,0.772,1.235,4.02,4.18,19,present ,23.83,32.09,
01/03/2026,18:30:00,5.3,2.519,10.889,6.082,0.108,0.06,10.055,9.606,0.943,0.703,1.342,10.683,10.175,0.921,0.8,1.15,4.02,4.18,17.2,present ,23.79,32.09,
01/03/2026,19:00:00,3.188,1.975,7.238,5.142,0.072,0.051,9.71,9.378,0.909,0.761,1.193,10.249,9.775,0.913,0.818,1.115,4.02,4.18,16.79,present ,23.79,32.09,
01/03/2026,19:30:00,2.856,1.815,6.665,4.866,0.066,0.048,9.796,9.49,0.896,0.765,1.172,10.221,9.755,0.911,0.823,1.106,4.02,4.18,17.5,present ,23.79,32.09,
01/03/2026,20:00:00,2.614,1.719,6.246,4.7,0.062,0.047,9.746,9.461,0.891,0.77,1.156,10.175,9.719,0.908,0.825,1.1,4.02,4.18,17.1,present ,23.83,32.09,
01/03/2026,20:30:00,2.428,1.706,5.926,4.678,0.059,0.046,9.59,9.319,0.886,0.774,1.144,10.086,9.637,0.907,0.824,1.099,4.02,4.18,16.9,present ,23.79,31.5,
01/03/2026,21:00:00,2.265,1.614,5.644,4.518,0.056,0.045,9.395,9.136,0.883,0.778,1.134,9.885,9.444,0.908,0.829,1.093,4.02,4.18,16.7,present ,23.79,31.8,
01/03/2026,21:30:00,2.093,1.642,5.346,4.567,0.053,0.045,9.152,8.909,0.881,0.784,1.123,9.686,9.253,0.907,0.827,1.095,4.02,4.18,16.1,present ,23.79,31.8,
01/03/2026,22:00:00,1.879,1.563,4.976,4.431,0.049,0.044,8.702,8.47,0.877,0.789,1.11,9.308,8.882,0.903,0.827,1.09,4.02,4.18,15.5,present ,23.82,31.8,
01/03/2026,22:30:00,2.103,1.556,5.363,4.418,0.053,0.044,8.511,8.278,0.877,0.78,1.123,9.027,8.605,0.906,0.83,1.09,4.02,4.18,15.6,present ,23.83,32.09,
01/03/2026,23:00:00,1.873,1.485,4.966,4.296,0.049,0.042,7.982,7.762,0.871,0.785,1.109,8.619,8.205,0.901,0.829,1.086,4.02,4.18,14.8,present ,23.79,32.4,
01/03/2026,23:30:00,1.952,1.61,5.103,4.512,0.051,0.045,7.52,7.308,0.877,0.787,1.114,8.074,7.669,0.912,0.834,1.093,4.02,4.18,14.1,present ,23.79,32.09,
