Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Max Td Out (°C),Max Tu Out (°C),Rise Td Out (°C),Rise Tu Out (°C),Ratio Out,Max Td In (°C),Max Tu In (°C),Rise Td In (°C),Rise Tu In (°C),Ratio In,Pulse Duration (s),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
27/02/2026,15:00:00,14.547,5.713,26.871,11.602,0.268,0.116,21.523,20.468,1.149,0.512,2.243,22.373,21.504,1.026,0.747,1.373,4.02,4.19,32.7,present ,23.92,30.6,
27/02/2026,15:30:00,14.611,5.675,26.981,11.537,0.269,0.115,20.829,19.745,1.15,0.511,2.251,21.175,20.301,1.035,0.755,1.37,4.02,4.19,30.2,present ,23.92,30.6,
27/02/2026,16:00:00,14.008,5.537,25.938,11.297,0.259,0.112,20.021,18.932,1.147,0.527,2.177,20.226,19.309,1.032,0.758,1.36,4.02,4.19,29,present ,23.92,30.9,
27/02/2026,16:30:00,13.427,5.408,24.935,11.075,0.249,0.11,19.145,18.11,1.141,0.541,2.108,19.265,18.377,1.037,0.767,1.35,4.02,4.19,27.7,present ,23.92,30.6,
27/02/2026,17:00:00,11.787,5.03,22.1,10.423,0.221,0.104,18.309,17.435,1.12,0.582,1.924,18.626,17.801,1.027,0.776,1.322,4.02,4.19,26.2,present ,23.92,30.9,
27/02/2026,17:30:00,9.594,4.585,18.309,9.653,0.183,0.096,17.407,16.677,1.075,0.63,1.704,17.93,17.151,1.014,0.785,1.29,4.02,4.19,24.2,present ,23.93,31.2,
27/02/2026,18:00:00,7.175,4.148,14.129,8.898,0.141,0.088,15.967,15.417,1.032,0.692,1.489,16.817,16.084,1.002,0.795,1.259,4.02,4.19,21,present ,23.92,30.9,
27/02/2026,18:30:00,6.216,4.054,12.471,8.734,0.124,0.087,14.535,14.044,1.017,0.719,1.412,15.456,14.751,1.003,0.8,1.252,4.02,4.19,18.6,present ,23.93,31.5,
27/02/2026,19:00:00,6.301,4.025,12.619,8.685,0.126,0.086,13.397,12.904,1.037,0.73,1.419,14.144,13.463,1.013,0.809,1.25,4.02,4.19,17.6,present ,23.93,31.5,
27/02/2026,19:30:00,6.801,4.019,13.484,8.675,0.134,0.086,13.455,12.914,1.047,0.717,1.459,13.895,13.224,1.024,0.818,1.25,4.02,4.19,19.9,present ,23.93,31.5,
27/02/2026,20:00:00,7.142,4.042,14.073,8.715,0.14,0.087,13.647,13.124,1.052,0.707,1.487,14.13,13.49,1.023,0.817,1.251,4.02,4.19,20.4,present ,23.93,31.2,
27/02/2026,20:30:00,6.777,3.927,13.441,8.515,0.134,0.085,13.824,13.347,1.047,0.718,1.457,14.349,13.728,1.018,0.817,1.243,4.02,4.19,20.29,present ,23.93,31.2,
27/02/2026,21:00:00,6.219,3.961,12.477,8.574,0.124,0.085,13.686,13.259,1.029,0.728,1.412,14.384,13.781,1.012,0.811,1.246,4.02,4.19,19.5,present ,23.89,31.5,
27/02/2026,21:30:00,6.13,3.933,12.323,8.527,0.123,0.085,13.343,12.926,1.038,0.738,1.405,14.001,13.398,1.015,0.814,1.244,4.02,4.19,19,present ,23.93,31.5,
27/02/2026,22:00:00,5.585,3.838,11.381,8.361,0.113,0.083,12.771,12.401,1.01,0.74,1.363,13.581,12.988,1.011,0.815,1.237,4.02,4.19,17.7,present ,23.93,31.5,
27/02/2026,22:30:00,5.656,3.793,11.503,8.285,0.115,0.082,12.412,11.997,1.023,0.747,1.369,12.966,12.36,1.016,0.822,1.234,4.02,4.19,17.7,present ,23.93,31.5,
27/02/2026,23:00:00,4.695,3.659,9.843,8.052,0.098,0.08,11.633,11.353,0.993,0.764,1.298,12.593,12.012,1.004,0.818,1.225,4.02,4.19,16.5,present ,23.93,31.8,
27/02/2026,23:30:00,4.035,3.484,8.703,7.751,0.087,0.077,10.676,10.39,0.983,0.785,1.251,11.618,11.043,1.005,0.827,1.213,4.02,4.19,14.1,present ,23.93,31.5,
28/02/2026,00:00:00,3.372,3.469,7.557,7.723,0.075,0.077,9.682,9.431,0.968,0.802,1.206,10.603,10.025,1.005,0.827,1.212,4.02,4.19,12.9,present ,23.9,32.09,
28/02/2026,00:30:00,3.543,3.419,7.852,7.637,0.078,0.076,8.938,8.663,0.975,0.8,1.217,9.715,9.132,1.009,0.833,1.209,4.02,4.19,12.3,present ,23.9,31.8,
28/02/2026,01:00:00,3.422,3.438,7.643,7.671,0.076,0.076,8.288,8.021,0.975,0.805,1.209,9.011,8.429,1.012,0.835,1.21,4.02,4.19,12,present ,23.9,31.8,
28/02/2026,01:30:00,3.847,3.542,8.377,7.85,0.083,0.078,8.012,7.689,0.985,0.795,1.238,8.533,7.946,1.021,0.838,1.217,4.02,4.19,12.5,present ,23.93,32.09,
28/02/2026,02:00:00,3.75,3.499,8.21,7.775,0.082,0.077,7.656,7.368,0.993,0.806,1.231,8.285,7.71,1.021,0.839,1.214,4.02,4.19,12.4,present ,23.86,31.5,
28/02/2026,02:30:00,4.896,3.681,10.19,8.091,0.101,0.08,8.021,7.62,1.021,0.777,1.312,8.259,7.666,1.035,0.842,1.226,4.02,4.19,14,present ,23.93,31.8,
28/02/2026,03:00:00,5.835,3.851,11.813,8.385,0.118,0.083,9.52,8.993,1.041,0.752,1.382,9.388,8.767,1.045,0.843,1.238,4.02,4.19,16.9,present ,23.93,31.5,
28/02/2026,03:30:00,6.44,4.001,12.858,8.644,0.128,0.086,10.487,9.981,1.049,0.733,1.43,10.629,10.014,1.037,0.83,1.248,4.02,4.19,17,present ,23.92,30.9,
28/02/2026,04:00:00,5.94,3.913,11.995,8.492,0.119,0.084,10.887,10.447,1.036,0.744,1.391,11.253,10.652,1.029,0.827,1.242,4.02,4.19,17,present ,23.93,31.5,
28/02/2026,04:30:00,5.329,3.776,10.939,8.255,0.109,0.082,10.944,10.552,1.019,0.757,1.344,11.432,10.841,1.021,0.827,1.233,4.02,4.19,16.5,present ,23.93,31.5,
28/02/2026,05:00:00,5.019,3.804,10.404,8.302,0.104,0.083,10.806,10.44,1.009,0.763,1.321,11.343,10.757,1.02,0.824,1.235,4.02,4.19,16.1,present ,23.93,31.5,
28/02/2026,05:30:00,5.224,3.773,10.758,8.249,0.107,0.082,10.681,10.298,1.017,0.76,1.336,11.172,10.583,1.022,0.828,1.233,4.02,4.19,16.1,present ,23.93,31.5,
28/02/2026,06:00:00,5.147,3.752,10.625,8.213,0.106,0.082,10.721,10.329,1.014,0.761,1.331,11.191,10.598,1.022,0.828,1.231,4.02,4.19,16.1,present ,23.96,31.5,
28/02/2026,06:30:00,5.65,3.906,11.493,8.479,0.114,0.084,10.813,10.395,1.029,0.751,1.368,11.23,10.635,1.028,0.826,1.242,4.02,4.19,16.4,present ,23.93,31.5,
28/02/2026,07:00:00,5.808,3.884,11.766,8.441,0.117,0.084,10.828,10.414,1.031,0.746,1.38,11.297,10.704,1.025,0.825,1.24,4.02,4.19,16.4,present ,23.93,31.8,
28/02/2026,07:30:00,6.036,3.973,12.16,8.596,0.121,0.085,10.916,10.477,1.036,0.74,1.398,11.328,10.731,1.029,0.824,1.247,4.02,4.19,16.6,present ,23.93,31.5,
28/02/2026,08:00:00,6.972,4.081,13.778,8.782,0.137,0.087,11.146,10.659,1.057,0.717,1.473,11.489,10.883,1.033,0.822,1.254,4.02,4.19,17.1,present ,23.93,31.2,
28/02/2026,08:30:00,8.57,4.401,16.54,9.336,0.165,0.093,11.453,10.88,1.093,0.679,1.609,11.732,11.118,1.042,0.815,1.277,4.02,4.19,17.7,present ,23.93,31.2,
28/02/2026,09:00:00,9.774,4.668,18.621,9.796,0.186,0.097,11.856,11.221,1.111,0.645,1.721,12.097,11.472,1.048,0.808,1.296,4.02,4.19,18.4,present ,23.93,31.5,
28/02/2026,09:30:00,10.659,4.802,20.151,10.027,0.201,0.1,12.388,11.703,1.119,0.618,1.808,12.554,11.914,1.053,0.806,1.305,4.02,4.19,18.79,present ,23.93,31.2,
28/02/2026,10:00:00,10.725,4.892,20.265,10.184,0.202,0.101,12.648,11.948,1.127,0.621,1.814,12.82,12.179,1.053,0.802,1.312,4.02,4.19,18.6,present ,23.93,31.2,
28/02/2026,10:30:00,11.72,5.022,21.985,10.409,0.219,0.104,13.164,12.406,1.142,0.595,1.917,13.229,12.57,1.055,0.797,1.321,4.02,4.19,19.79,present ,23.93,31.2,
28/02/2026,11:00:00,11.405,4.977,21.439,10.33,0.214,0.103,13.357,12.623,1.127,0.598,1.884,13.544,12.885,1.05,0.796,1.318,4.02,4.19,19.5,present ,23.93,31.2,
28/02/2026,11:30:00,11.055,4.898,20.834,10.193,0.208,0.101,13.429,12.732,1.128,0.61,1.848,13.673,13.013,1.047,0.797,1.312,4.02,4.19,19.6,present ,23.93,31.5,
28/02/2026,12:00:00,10.343,4.758,19.605,9.953,0.196,0.099,13.276,12.614,1.109,0.624,1.776,13.582,12.933,1.042,0.8,1.302,4.02,4.19,18.79,present ,23.93,31.2,
28/02/2026,12:30:00,10.621,4.787,20.085,10.001,0.2,0.1,13.305,12.614,1.117,0.619,1.804,13.529,12.875,1.045,0.8,1.304,4.02,4.19,19.2,present ,23.93,31.2,
28/02/2026,13:00:00,11.036,4.884,20.802,10.17,0.208,0.101,13.43,12.723,1.133,0.614,1.846,13.636,12.98,1.048,0.798,1.311,4.02,4.19,19.29,present ,23.92,30.9,
28/02/2026,13:30:00,11.312,5.001,21.28,10.372,0.212,0.103,13.315,12.602,1.135,0.605,1.874,13.588,12.938,1.049,0.794,1.32,4.02,4.19,18.79,present ,23.93,31.5,
28/02/2026,14:00:00,11.03,4.868,20.792,10.141,0.207,0.101,13.218,12.534,1.126,0.61,1.845,13.541,12.89,1.044,0.796,1.31,4.02,4.19,18.7,present ,23.93,31.5,
28/02/2026,14:30:00,10.563,4.791,19.986,10.009,0.199,0.1,12.857,12.213,1.115,0.62,1.798,13.264,12.622,1.042,0.798,1.304,4.02,4.19,18.1,present ,23.93,31.5,
28/02/2026,15:00:00,9.622,4.599,18.359,9.678,0.183,0.096,12.516,11.927,1.1,0.644,1.706,12.975,12.344,1.036,0.801,1.291,4.02,4.19,17.6,present ,23.92,30.9,
28/02/2026,15:30:00,8.766,4.432,16.879,9.389,0.168,0.093,12.184,11.635,1.085,0.667,1.627,12.666,12.045,1.034,0.808,1.279,4.02,4.19,17,present ,23.93,31.5,
28/02/2026,16:00:00,8.627,4.425,16.639,9.377,0.166,0.093,11.826,11.291,1.083,0.67,1.614,12.326,11.713,1.034,0.808,1.278,4.02,4.19,16.79,present ,23.93,31.2,
28/02/2026,16:30:00,8.613,4.41,16.615,9.35,0.166,0.093,11.523,10.99,1.086,0.673,1.613,12.01,11.402,1.035,0.809,1.277,4.02,4.19,16.5,present ,23.93,31.8,
28/02/2026,17:00:00,7.463,4.186,14.627,8.964,0.146,0.089,11.195,10.719,1.058,0.699,1.513,11.71,11.111,1.029,0.815,1.261,4.02,4.19,16.1,present ,23.93,31.5,
28/02/2026,17:30:00,7.297,4.233,14.34,9.045,0.143,0.09,10.945,10.471,1.063,0.708,1.499,11.435,10.836,1.032,0.815,1.265,4.02,4.19,15.8,present ,23.93,31.5,
28/02/2026,18:00:00,7.848,4.261,15.293,9.094,0.152,0.09,10.759,10.266,1.072,0.693,1.546,11.24,10.642,1.037,0.817,1.267,4.02,4.19,15.8,present ,23.93,31.5,
28/02/2026,18:30:00,7.647,4.329,14.945,9.211,0.149,0.092,10.567,10.089,1.063,0.695,1.529,11.054,10.461,1.035,0.813,1.271,4.02,4.19,15.5,present ,23.93,31.8,
28/02/2026,19:00:00,7.276,4.167,14.304,8.93,0.143,0.089,10.413,9.949,1.061,0.708,1.498,10.891,10.3,1.032,0.818,1.26,4.02,4.19,15.4,present ,23.93,31.5,
28/02/2026,19:30:00,7.533,4.227,14.748,9.034,0.147,0.09,10.317,9.837,1.067,0.702,1.519,10.766,10.174,1.034,0.816,1.264,4.02,4.19,15.3,present ,23.93,31.5,
28/02/2026,20:00:00,7.342,4.184,14.418,8.959,0.144,0.089,10.25,9.774,1.063,0.707,1.503,10.694,10.102,1.034,0.819,1.261,4.02,4.19,15.4,present ,23.93,31.5,
28/02/2026,20:30:00,6.843,4.116,13.556,8.842,0.135,0.088,10.174,9.723,1.053,0.719,1.462,10.63,10.042,1.033,0.82,1.256,4.02,4.19,15.2,present ,23.93,31.8,
28/02/2026,21:00:00,6.758,4.087,13.409,8.792,0.134,0.087,10.105,9.66,1.05,0.721,1.455,10.567,9.981,1.032,0.821,1.254,4.02,4.19,15.2,present ,23.93,31.5,
28/02/2026,21:30:00,6.804,4.075,13.488,8.772,0.134,0.087,10.038,9.592,1.052,0.721,1.459,10.491,9.905,1.033,0.822,1.254,4.02,4.19,15.1,present ,23.97,31.8,
28/02/2026,22:00:00,5.923,3.961,11.965,8.574,0.119,0.085,9.93,9.523,1.03,0.741,1.389,10.41,9.826,1.028,0.824,1.246,4.02,4.19,15,present ,23.89,31.5,
28/02/2026,22:30:00,5.809,3.959,11.768,8.571,0.117,0.085,9.774,9.371,1.031,0.746,1.38,10.26,9.677,1.027,0.823,1.246,4.02,4.19,14.9,present ,23.89,31.5,
28/02/2026,23:00:00,5.654,3.869,11.501,8.416,0.115,0.084,9.625,9.231,1.029,0.751,1.369,10.125,9.543,1.027,0.827,1.239,4.02,4.19,14.7,present ,23.93,31.5,
28/02/2026,23:30:00,4.464,3.635,9.444,8.011,0.094,0.08,9.436,9.101,0.998,0.778,1.281,9.971,9.393,1.019,0.831,1.223,4.02,4.19,14.5,present ,23.93,31.8,
01/03/2026,00:00:00,4.459,3.633,9.436,8.008,0.094,0.08,9.256,8.917,1,0.78,1.281,9.766,9.188,1.019,0.832,1.223,4.02,4.19,14.1,present ,23.89,31.5,
01/03/2026,00:30:00,4.346,3.616,9.241,7.979,0.092,0.079,9.101,8.766,0.997,0.783,1.273,9.597,9.017,1.022,0.835,1.222,4.02,4.19,14.1,present ,23.93,31.8,
01/03/2026,01:00:00,3.556,3.493,7.875,7.766,0.078,0.077,9.005,8.702,0.98,0.803,1.218,9.484,8.908,1.017,0.836,1.214,4.02,4.19,14.1,present ,23.93,31.8,
01/03/2026,01:30:00,2.632,3.276,6.278,7.39,0.062,0.073,8.861,8.61,0.958,0.827,1.157,9.377,8.81,1.014,0.844,1.199,4.02,4.19,13.8,present ,23.89,31.5,
01/03/2026,02:00:00,2.222,3.212,5.568,7.28,0.055,0.072,8.764,8.534,0.948,0.837,1.131,9.266,8.703,1.01,0.843,1.195,4.02,4.19,13.6,present ,23.93,31.8,
01/03/2026,02:30:00,2.399,3.251,5.875,7.347,0.058,0.073,8.651,8.418,0.953,0.834,1.142,9.147,8.584,1.012,0.843,1.197,4.02,4.19,13.6,present ,23.9,31.8,
01/03/2026,03:00:00,2.767,3.335,6.511,7.492,0.065,0.074,8.557,8.303,0.961,0.824,1.166,9.033,8.47,1.014,0.841,1.203,4.02,4.19,13.4,present ,23.93,31.8,
01/03/2026,03:30:00,2.475,3.287,6.005,7.409,0.06,0.074,8.378,8.146,0.951,0.828,1.147,8.913,8.353,1.01,0.84,1.2,4.02,4.19,13.3,present ,23.9,32.09,
01/03/2026,04:00:00,2.826,3.376,6.613,7.563,0.066,0.075,8.208,7.954,0.965,0.824,1.17,8.702,8.139,1.015,0.84,1.206,4.02,4.19,13,present ,23.9,31.8,
01/03/2026,04:30:00,3.22,3.433,7.293,7.661,0.072,0.076,8.127,7.85,0.972,0.812,1.195,8.598,8.031,1.019,0.841,1.21,4.02,4.19,13.1,present ,23.93,31.5,
01/03/2026,05:00:00,3.352,3.422,7.522,7.643,0.075,0.076,7.937,7.665,0.977,0.81,1.204,8.443,7.877,1.018,0.84,1.209,4.02,4.19,12.7,present ,23.9,31.8,
01/03/2026,05:30:00,3.722,3.539,8.161,7.845,0.081,0.078,7.803,7.509,0.987,0.802,1.229,8.303,7.735,1.02,0.837,1.217,4.02,4.19,12.8,present ,23.9,31.8,
01/03/2026,06:00:00,3.714,3.513,8.148,7.8,0.081,0.078,7.529,7.242,0.984,0.8,1.229,8.084,7.517,1.02,0.838,1.215,4.02,4.19,12.2,present ,23.9,31.8,
01/03/2026,06:30:00,4.254,3.657,9.081,8.049,0.09,0.08,7.366,7.05,0.999,0.788,1.266,7.863,7.293,1.026,0.836,1.225,4.02,4.19,12.1,present ,23.86,31.2,
01/03/2026,07:00:00,4.34,3.637,9.229,8.014,0.092,0.08,7.261,6.938,1,0.785,1.272,7.75,7.179,1.027,0.838,1.223,4.02,4.19,12.2,present ,23.89,31.2,
01/03/2026,07:30:00,4.606,3.68,9.69,8.088,0.096,0.08,7.175,6.834,1.01,0.781,1.291,7.644,7.071,1.029,0.838,1.226,4.02,4.19,12.1,present ,23.9,31.8,
01/03/2026,08:00:00,4.619,3.694,9.712,8.114,0.097,0.081,7.189,6.836,1.009,0.78,1.292,7.611,7.035,1.031,0.838,1.227,4.02,4.19,12.3,present ,23.9,32.09,
01/03/2026,08:30:00,3.734,3.528,8.182,7.826,0.081,0.078,7.066,6.763,0.992,0.805,1.23,7.533,6.969,1.025,0.841,1.216,4.02,4.19,12.4,present ,23.9,31.8,
01/03/2026,09:00:00,3.553,3.466,7.87,7.719,0.078,0.077,7.122,6.841,0.986,0.809,1.218,7.602,7.043,1.023,0.842,1.212,4.02,4.19,12.9,present ,23.93,31.8,
01/03/2026,09:30:00,5.952,3.916,12.016,8.496,0.12,0.084,7.629,7.185,1.045,0.751,1.391,7.815,7.229,1.04,0.835,1.243,4.02,4.19,12.9,present ,23.93,31.2,
01/03/2026,10:00:00,8.904,4.423,17.118,9.373,0.171,0.093,8.523,7.897,1.106,0.674,1.64,8.491,7.873,1.059,0.827,1.278,4.02,4.19,15.5,present ,23.93,32.09,
01/03/2026,10:30:00,12.315,5.238,23.012,10.781,0.23,0.107,9.552,8.721,1.165,0.587,1.982,9.401,8.742,1.078,0.805,1.337,4.02,4.19,17.1,present ,23.93,31.5,
01/03/2026,11:00:00,13.789,5.48,25.561,11.2,0.255,0.112,10.631,9.711,1.189,0.552,2.151,10.415,9.737,1.088,0.802,1.355,4.02,4.19,18.6,present ,23.93,31.2,
01/03/2026,11:30:00,15.019,5.778,27.686,11.715,0.276,0.117,11.796,10.798,1.199,0.521,2.303,11.617,10.914,1.092,0.792,1.378,4.02,4.19,21.5,present ,23.93,31.2,
01/03/2026,12:00:00,15.006,5.824,27.664,11.795,0.276,0.117,12.772,11.846,1.195,0.519,2.301,13.078,12.468,1.082,0.783,1.382,4.02,4.19,24.1,present ,23.92,30.9,
01/03/2026,12:30:00,14.353,5.597,26.535,11.402,0.265,0.114,13.026,12.135,1.168,0.526,2.219,13.303,12.608,1.068,0.782,1.364,4.02,4.19,24,present ,23.92,30.3,
01/03/2026,13:00:00,15.028,5.893,27.701,11.913,0.277,0.119,13.466,12.509,1.2,0.521,2.304,13.468,12.728,1.076,0.776,1.387,4.02,4.19,21.3,present ,23.93,31.5,
01/03/2026,13:30:00,15.958,6.047,29.31,12.18,0.293,0.121,14.278,13.198,1.206,0.497,2.426,14.014,13.249,1.085,0.775,1.399,4.02,4.19,22.8,present ,23.92,30.9,
01/03/2026,14:00:00,15.624,5.987,28.731,12.077,0.287,0.12,15.145,14.05,1.207,0.506,2.382,15.01,14.26,1.092,0.783,1.394,4.02,4.19,24.6,present ,23.93,31.2,
01/03/2026,14:30:00,15.33,5.869,28.224,11.872,0.282,0.118,16.74,15.727,1.196,0.51,2.343,17.525,16.833,1.082,0.78,1.385,4.02,4.19,28.7,present ,23.92,30.6,
01/03/2026,15:00:00,15.247,5.861,28.08,11.859,0.28,0.118,17.385,16.397,1.156,0.496,2.332,18.335,17.554,1.043,0.753,1.384,4.02,4.19,26.8,present ,23.92,30.9,
01/03/2026,15:30:00,15.065,5.802,27.766,11.756,0.277,0.117,16.48,15.449,1.16,0.502,2.309,16.911,16.111,1.051,0.761,1.38,4.02,4.19,24.2,present ,23.92,30.9,
01/03/2026,16:00:00,14.817,5.85,27.337,11.84,0.273,0.118,15.545,14.546,1.164,0.511,2.277,15.867,15.076,1.053,0.761,1.384,4.02,4.19,22.8,present ,23.92,30.9,
01/03/2026,16:30:00,14.388,5.713,26.596,11.602,0.265,0.116,14.714,13.739,1.151,0.517,2.224,14.945,14.158,1.056,0.768,1.373,4.02,4.19,22.2,present ,23.92,30.9,
01/03/2026,17:00:00,13,5.368,24.197,11.005,0.241,0.11,14.012,13.167,1.157,0.562,2.059,14.303,13.569,1.053,0.781,1.347,4.02,4.19,20.8,present ,23.93,31.5,
01/03/2026,17:30:00,9.848,4.686,18.749,9.827,0.187,0.098,13.164,12.513,1.099,0.635,1.728,13.685,12.996,1.034,0.796,1.297,4.02,4.19,19.2,present ,23.93,31.5,
01/03/2026,18:00:00,8.519,4.415,16.453,9.359,0.164,0.093,12.234,11.673,1.073,0.668,1.605,12.869,12.212,1.028,0.803,1.277,4.02,4.19,17.2,present ,23.93,31.5,
01/03/2026,18:30:00,6.568,4.124,13.081,8.856,0.13,0.088,11.191,10.754,1.033,0.717,1.44,11.982,11.355,1.02,0.81,1.257,4.02,4.19,15.4,present ,23.93,31.5,
01/03/2026,19:00:00,6.957,4.117,13.752,8.843,0.137,0.088,10.621,10.156,1.053,0.715,1.471,11.236,10.616,1.026,0.815,1.256,4.02,4.19,15.3,present ,23.93,31.5,
01/03/2026,19:30:00,7.046,4.081,13.906,8.782,0.139,0.087,10.396,9.927,1.052,0.711,1.479,10.929,10.321,1.03,0.82,1.254,4.02,4.19,15.6,present ,23.93,31.5,
01/03/2026,20:00:00,6.993,4.119,13.815,8.847,0.138,0.088,10.165,9.711,1.058,0.717,1.474,10.701,10.108,1.031,0.819,1.257,4.02,4.19,15.2,present ,23.93,31.5,
01/03/2026,20:30:00,6.189,3.947,12.426,8.551,0.124,0.085,9.924,9.52,1.035,0.733,1.41,10.511,9.928,1.025,0.822,1.245,4.02,4.19,14.9,present ,23.93,31.5,
01/03/2026,21:00:00,6.449,3.93,12.875,8.52,0.128,0.085,9.685,9.279,1.043,0.728,1.43,10.257,9.679,1.027,0.824,1.244,4.02,4.19,14.6,present ,23.93,31.5,
01/03/2026,21:30:00,5.978,3.885,12.061,8.444,0.12,0.084,9.429,9.049,1.035,0.742,1.393,10.027,9.454,1.024,0.824,1.24,4.02,4.19,14.3,present ,23.93,31.8,
01/03/2026,22:00:00,5.466,3.807,11.175,8.308,0.111,0.083,9.014,8.664,1.025,0.756,1.354,9.659,9.092,1.023,0.827,1.235,4.02,4.19,13.7,present ,23.97,31.8,
01/03/2026,22:30:00,5.262,3.798,10.823,8.293,0.108,0.082,8.781,8.426,1.017,0.759,1.339,9.37,8.8,1.026,0.83,1.234,4.02,4.19,13.7,present ,23.9,31.8,
01/03/2026,23:00:00,4.927,3.713,10.244,8.146,0.102,0.081,8.256,7.932,1.007,0.765,1.314,8.971,8.407,1.021,0.83,1.229,4.02,4.19,12.8,present ,23.9,31.8,
01/03/2026,23:30:00,4.663,3.655,9.789,8.045,0.097,0.08,7.841,7.518,1.005,0.775,1.295,8.431,7.864,1.025,0.835,1.225,4.02,4.19,12.4,present ,23.9,31.8,
