Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Max Td Out (°C),Max Tu Out (°C),Rise Td Out (°C),Rise Tu Out (°C),Ratio Out,Max Td In (°C),Max Tu In (°C),Rise Td In (°C),Rise Tu In (°C),Ratio In,Pulse Duration (s),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
25/02/2026,22:00:00,0.616,0.12,2.793,1.936,0.027,0.019,9.024,9.022,1.056,1.021,1.034,9.423,9.446,1.127,1.119,1.006,4.02,4.2,20.9,present ,23.9,63.6,
25/02/2026,22:30:00,0.611,0.153,2.784,1.994,0.027,0.019,8.825,8.823,1.057,1.021,1.034,9.214,9.238,1.127,1.118,1.008,4.02,4.2,20.6,present ,23.9,64.19,
25/02/2026,23:00:00,0.57,0.06,2.713,1.832,0.027,0.018,8.667,8.67,1.058,1.025,1.032,9.043,9.068,1.125,1.122,1.003,4.02,4.2,20.8,present ,23.9,63.6,
25/02/2026,23:30:00,0.553,0.061,2.684,1.835,0.026,0.018,8.582,8.585,1.057,1.025,1.031,8.941,8.967,1.127,1.124,1.003,4.02,4.2,20.8,present ,23.9,63.6,
26/02/2026,00:00:00,0.597,0.049,2.761,1.814,0.027,0.018,8.468,8.472,1.057,1.022,1.033,8.826,8.852,1.126,1.123,1.002,4.02,4.2,20.6,present ,23.9,63.6,
26/02/2026,00:30:00,0.476,0.026,2.551,1.773,0.025,0.017,8.335,8.341,1.054,1.027,1.026,8.706,8.731,1.127,1.126,1.001,4.02,4.2,20.6,present ,23.89,63.3,
26/02/2026,01:00:00,0.523,0.082,2.633,1.87,0.026,0.018,8.109,8.12,1.055,1.025,1.029,8.536,8.563,1.127,1.122,1.004,4.02,4.2,20.29,present ,23.9,63.9,
26/02/2026,01:30:00,0.44,0.051,2.489,1.816,0.024,0.018,7.65,7.667,1.053,1.027,1.024,8.162,8.191,1.125,1.122,1.002,4.02,4.2,19.6,present ,23.9,63.6,
26/02/2026,02:00:00,0.525,0.036,2.635,1.791,0.026,0.017,7.199,7.214,1.057,1.026,1.029,7.658,7.686,1.128,1.126,1.002,4.02,4.2,19.2,present ,23.9,63.9,
26/02/2026,02:30:00,0.501,0.042,2.594,1.801,0.025,0.018,6.908,6.925,1.059,1.03,1.028,7.34,7.368,1.13,1.128,1.002,4.02,4.2,18.6,present ,23.9,63.6,
26/02/2026,03:00:00,0.453,0.08,2.512,1.866,0.025,0.018,6.514,6.537,1.053,1.027,1.025,7.023,7.054,1.13,1.125,1.004,4.02,4.2,18.7,present ,23.9,63.6,
26/02/2026,03:30:00,0.478,0.008,2.555,1.742,0.025,0.017,5.914,5.942,1.056,1.028,1.026,6.475,6.506,1.13,1.13,1,4.02,4.2,17.9,present ,23.9,63.9,
26/02/2026,04:00:00,0.466,0.048,2.534,1.812,0.025,0.018,5.332,5.356,1.059,1.032,1.026,5.884,5.911,1.132,1.129,1.002,4.02,4.2,17.9,present ,23.89,67.19,
26/02/2026,04:30:00,0.375,0.024,2.377,1.769,0.023,0.017,4.816,4.846,1.06,1.038,1.021,5.35,5.377,1.134,1.133,1.001,4.02,4.2,16.6,present ,23.86,64.19,
26/02/2026,05:00:00,0.301,-0.029,2.249,1.676,0.022,0.016,4.351,4.386,1.063,1.045,1.016,4.86,4.888,1.135,1.137,0.998,4.02,4.2,16.29,present ,23.9,63.9,
26/02/2026,05:30:00,0.414,0.038,2.444,1.794,0.024,0.017,4.159,4.186,1.065,1.041,1.023,4.59,4.614,1.14,1.138,1.002,4.02,4.2,16.2,present ,23.9,64.19,
26/02/2026,06:00:00,0.256,-0.104,2.171,1.547,0.021,0.015,3.899,3.939,1.06,1.045,1.014,4.319,4.346,1.137,1.144,0.994,4.02,4.2,16.1,present ,23.9,63.9,
26/02/2026,06:30:00,0.43,0.01,2.471,1.746,0.024,0.017,3.831,3.856,1.066,1.04,1.024,4.198,4.22,1.141,1.141,1,4.02,4.2,15.9,present ,23.9,63.9,
26/02/2026,07:00:00,0.425,0.001,2.463,1.731,0.024,0.017,3.772,3.799,1.064,1.04,1.023,4.134,4.154,1.142,1.142,1,4.02,4.2,16.1,present ,23.86,64.19,
26/02/2026,07:30:00,0.396,0.008,2.413,1.742,0.024,0.017,3.632,3.659,1.067,1.044,1.022,3.994,4.014,1.142,1.142,1,4.02,4.2,16,present ,23.9,63.9,
26/02/2026,08:00:00,0.29,-0.024,2.229,1.686,0.022,0.016,3.901,3.932,1.066,1.048,1.016,4.117,4.137,1.144,1.146,0.998,4.02,4.2,16.5,present ,23.9,64.19,
26/02/2026,08:30:00,0.427,0.07,2.466,1.849,0.024,0.018,5.047,5.11,1.073,1.048,1.024,4.799,4.817,1.154,1.149,1.003,4.02,4.2,19.6,present ,23.9,63.6,
26/02/2026,09:00:00,0.27,-0.066,2.196,1.614,0.021,0.016,6.664,6.684,1.07,1.054,1.015,6.336,6.346,1.15,1.154,0.996,4.02,4.2,22.1,present ,23.9,63.9,
26/02/2026,09:30:00,1.472,0.46,4.273,2.524,0.042,0.025,8.446,8.427,1.108,1.021,1.085,8.08,8.125,1.157,1.128,1.025,4.02,4.2,25.6,present ,23.89,63.3,
26/02/2026,10:00:00,5.355,2.351,10.983,5.791,0.109,0.057,10.272,9.945,1.209,0.899,1.346,9.736,9.654,1.21,1.064,1.139,4.02,4.2,25.9,present ,23.9,63.6,
26/02/2026,10:30:00,11.47,5.264,21.552,10.826,0.215,0.108,13.184,12.399,1.329,0.703,1.891,12.268,12.048,1.282,0.961,1.339,4.02,4.2,25.8,present ,23.88,66.6,
26/02/2026,11:00:00,15.287,7.435,28.149,14.578,0.281,0.145,16.133,14.929,1.327,0.568,2.338,15.143,14.767,1.304,0.868,1.511,4.02,4.2,29.9,present ,23.89,63.3,
26/02/2026,11:30:00,16.168,7.819,29.671,15.241,0.296,0.152,18.414,17.122,1.288,0.525,2.455,17.67,17.237,1.294,0.843,1.544,4.02,4.2,33.5,present ,23.9,63.6,
26/02/2026,12:00:00,16.013,7.768,29.404,15.154,0.294,0.151,19.448,18.162,1.282,0.527,2.434,19.107,18.614,1.275,0.833,1.539,4.02,4.2,33.3,present ,23.9,63.6,
26/02/2026,12:30:00,15.262,7.119,28.106,14.033,0.281,0.14,19.708,18.484,1.288,0.552,2.334,19.479,18.982,1.259,0.852,1.485,4.02,4.2,33.5,present ,23.9,64.19,
26/02/2026,13:00:00,15.441,7.303,28.415,14.35,0.284,0.143,19.799,18.571,1.288,0.547,2.358,19.314,18.826,1.263,0.847,1.5,4.02,4.2,33.9,present ,23.9,64.5,
26/02/2026,13:30:00,15.513,7.472,28.54,14.643,0.285,0.146,19.731,18.479,1.291,0.546,2.367,19.238,18.765,1.263,0.839,1.514,4.02,4.2,33.09,present ,23.9,63.9,
26/02/2026,14:00:00,15.362,7.397,28.279,14.512,0.282,0.145,19.578,18.332,1.294,0.551,2.347,19.115,18.638,1.262,0.842,1.508,4.02,4.2,32.5,present ,23.89,63.3,
26/02/2026,14:30:00,15.63,7.424,28.742,14.559,0.287,0.145,19.595,18.332,1.284,0.539,2.382,19.113,18.636,1.263,0.841,1.51,4.02,4.2,32.8,present ,23.9,63.6,
26/02/2026,15:00:00,15.689,7.498,28.843,14.688,0.288,0.146,19.676,18.383,1.285,0.538,2.39,19.194,18.72,1.266,0.84,1.516,4.02,4.2,32.8,present ,23.9,63.9,
26/02/2026,15:30:00,15.361,7.232,28.278,14.227,0.282,0.142,19.575,18.322,1.289,0.549,2.347,19.156,18.662,1.259,0.847,1.494,4.02,4.2,33.4,present ,23.94,64.19,
26/02/2026,16:00:00,14.601,6.807,26.963,13.494,0.269,0.134,19.381,18.189,1.297,0.577,2.25,19.082,18.62,1.255,0.865,1.459,4.02,4.2,33.4,present ,23.9,63.9,
26/02/2026,16:30:00,14.095,6.443,26.089,12.864,0.26,0.128,18.995,17.874,1.295,0.592,2.188,18.679,18.249,1.248,0.877,1.43,4.02,4.2,32.7,present ,23.9,64.19,
26/02/2026,17:00:00,12.324,5.592,23.028,11.393,0.23,0.113,18.285,17.341,1.285,0.648,1.983,18.305,17.947,1.228,0.904,1.364,4.02,4.2,31,present ,23.93,63.3,
26/02/2026,17:30:00,9.798,4.356,18.662,9.258,0.186,0.092,17.29,16.572,1.252,0.727,1.723,17.448,17.186,1.206,0.95,1.273,4.02,4.2,29.3,present ,23.93,63.3,
26/02/2026,18:00:00,6.766,2.843,13.422,6.642,0.134,0.066,15.887,15.402,1.186,0.815,1.456,16.415,16.234,1.169,1.001,1.171,4.02,4.2,26.8,present ,23.9,63.9,
26/02/2026,18:30:00,6.086,2.663,12.247,6.332,0.122,0.063,14.636,14.19,1.185,0.845,1.402,15.078,14.912,1.173,1.014,1.159,4.02,4.2,24.9,present ,23.9,63.6,
26/02/2026,19:00:00,4.576,1.897,9.637,5.007,0.096,0.05,13.685,13.358,1.139,0.883,1.289,14.171,14.044,1.156,1.042,1.111,4.02,4.2,24.2,present ,23.9,64.19,
26/02/2026,19:30:00,3.855,1.586,8.391,4.469,0.083,0.044,12.569,12.306,1.132,0.914,1.238,13.069,12.97,1.154,1.059,1.092,4.02,4.2,22.9,present ,23.9,63.6,
26/02/2026,20:00:00,2.947,1.156,6.821,3.727,0.068,0.037,11.708,11.506,1.115,0.947,1.177,12.239,12.165,1.143,1.073,1.066,4.02,4.2,22.3,present ,23.9,64.19,
26/02/2026,20:30:00,3.524,1.48,7.82,4.287,0.078,0.042,11.229,11.02,1.141,0.939,1.216,11.633,11.56,1.156,1.066,1.085,4.02,4.2,22.1,present ,23.89,63,
26/02/2026,21:00:00,3.425,1.411,7.648,4.166,0.076,0.041,11.046,10.824,1.129,0.933,1.209,11.354,11.28,1.158,1.072,1.081,4.02,4.2,22.3,present ,23.9,63.9,
26/02/2026,21:30:00,3.924,1.676,8.511,4.625,0.085,0.046,10.984,10.736,1.15,0.925,1.243,11.183,11.102,1.169,1.067,1.097,4.02,4.2,22.5,present ,23.89,63.3,
26/02/2026,22:00:00,2.946,1.211,6.82,3.821,0.068,0.038,10.326,10.147,1.125,0.955,1.177,10.803,10.75,1.151,1.077,1.069,4.02,4.2,21.6,present ,23.9,63.9,
26/02/2026,22:30:00,3.258,1.291,7.359,3.96,0.073,0.039,10.153,9.954,1.135,0.947,1.198,10.41,10.349,1.161,1.082,1.074,4.02,4.2,21.1,present ,23.9,63.6,
26/02/2026,23:00:00,3.716,1.469,8.151,4.267,0.081,0.042,10.466,10.233,1.148,0.934,1.229,10.602,10.528,1.168,1.078,1.085,4.02,4.2,21.9,present ,23.86,63.6,
26/02/2026,23:30:00,3.713,1.509,8.147,4.338,0.081,0.043,10.572,10.34,1.143,0.93,1.229,10.84,10.767,1.163,1.071,1.087,4.02,4.2,22.1,present ,23.89,63.3,
27/02/2026,00:00:00,4.377,1.838,9.293,4.906,0.092,0.049,10.794,10.532,1.159,0.909,1.275,10.904,10.822,1.176,1.064,1.107,4.02,4.2,22.3,present ,23.9,63.9,
27/02/2026,00:30:00,2.895,1.143,6.732,3.704,0.067,0.037,10.064,9.898,1.114,0.948,1.174,10.593,10.546,1.15,1.08,1.065,4.02,4.2,21,present ,23.9,63.9,
27/02/2026,01:00:00,1.953,0.65,5.104,2.852,0.051,0.028,9.061,8.961,1.09,0.978,1.114,9.694,9.671,1.137,1.098,1.036,4.02,4.2,19.9,present ,23.9,63.6,
27/02/2026,01:30:00,2.223,0.882,5.571,3.253,0.055,0.032,8.526,8.392,1.132,1.001,1.131,8.934,8.901,1.154,1.1,1.05,4.02,4.2,19.4,present ,23.9,63.6,
27/02/2026,02:00:00,2.446,0.995,5.956,3.448,0.059,0.034,8.567,8.434,1.115,0.974,1.145,8.944,8.905,1.155,1.094,1.056,4.02,4.2,20.1,present ,23.9,63.9,
27/02/2026,02:30:00,3.258,1.32,7.36,4.01,0.073,0.04,9.025,8.832,1.151,0.96,1.198,9.039,8.977,1.173,1.091,1.076,4.02,4.2,20.1,present ,23.89,63,
27/02/2026,03:00:00,2.863,1.145,6.677,3.708,0.066,0.037,9.097,8.924,1.12,0.955,1.172,9.507,9.451,1.157,1.087,1.065,4.02,4.2,20.8,present ,23.9,63.6,
27/02/2026,03:30:00,2.222,0.791,5.569,3.095,0.055,0.03,8.247,8.128,1.104,0.976,1.131,8.829,8.798,1.144,1.096,1.044,4.02,4.2,19.7,present ,23.9,64.5,
27/02/2026,04:00:00,2.808,1.103,6.581,3.636,0.065,0.036,8.043,7.892,1.123,0.961,1.168,8.326,8.283,1.164,1.096,1.063,4.02,4.2,19.7,present ,23.9,63.6,
27/02/2026,04:30:00,1.705,0.586,4.676,2.742,0.046,0.027,7.479,7.393,1.093,0.994,1.099,8.004,7.982,1.144,1.108,1.033,4.02,4.2,18.79,present ,23.9,63.6,
27/02/2026,05:00:00,1.477,0.537,4.281,2.657,0.042,0.026,6.837,6.767,1.089,1.003,1.085,7.387,7.371,1.144,1.111,1.03,4.02,4.2,18.1,present ,23.9,63.9,
27/02/2026,05:30:00,2.015,0.723,5.212,2.978,0.052,0.029,6.487,6.401,1.106,0.989,1.118,6.884,6.865,1.156,1.111,1.041,4.02,4.2,17.79,present ,23.9,63.9,
27/02/2026,06:00:00,1.267,0.416,3.918,2.448,0.039,0.024,5.95,5.903,1.087,1.013,1.072,6.473,6.465,1.145,1.119,1.023,4.02,4.2,17.6,present ,23.9,64.19,
27/02/2026,06:30:00,0.946,0.234,3.363,2.133,0.033,0.021,5.379,5.359,1.077,1.022,1.053,5.92,5.922,1.141,1.127,1.013,4.02,4.2,17,present ,23.86,63.9,
27/02/2026,07:00:00,0.932,0.263,3.34,2.184,0.033,0.021,4.955,4.944,1.083,1.028,1.053,5.447,5.452,1.147,1.13,1.014,4.02,4.2,17.2,present ,23.86,63.6,
27/02/2026,07:30:00,0.83,0.174,3.164,2.029,0.031,0.02,4.786,4.775,1.081,1.032,1.047,5.171,5.175,1.148,1.137,1.009,4.02,4.2,16.6,present ,23.86,63.6,
27/02/2026,08:00:00,1.109,0.31,3.645,2.264,0.036,0.022,4.93,4.903,1.091,1.026,1.063,5.167,5.165,1.154,1.135,1.017,4.02,4.2,17.4,present ,23.9,63.6,
27/02/2026,08:30:00,2.697,1.16,6.39,3.734,0.063,0.037,6.11,5.97,1.157,0.996,1.161,5.833,5.789,1.189,1.116,1.066,4.02,4.2,20.6,present ,23.9,63.6,
27/02/2026,09:00:00,5.521,2.264,11.271,5.642,0.112,0.056,8.505,8.175,1.22,0.898,1.359,7.818,7.688,1.221,1.079,1.134,4.02,4.2,24.8,present ,23.89,63,
27/02/2026,09:30:00,10.189,4.702,19.338,9.856,0.193,0.098,10.527,9.797,1.318,0.749,1.761,9.754,9.535,1.268,0.981,1.298,4.02,4.2,27.5,present ,23.9,63.6,
27/02/2026,10:00:00,13.03,6.022,24.249,12.136,0.242,0.121,11.772,10.804,1.337,0.649,2.062,10.967,10.658,1.292,0.929,1.397,4.02,4.2,27.4,present ,23.89,63,
27/02/2026,10:30:00,14.617,6.972,26.992,13.778,0.269,0.137,13.542,12.452,1.339,0.595,2.252,12.721,12.365,1.305,0.891,1.473,4.02,4.2,28,present ,23.89,63.3,
27/02/2026,11:00:00,15.39,7.47,28.327,14.639,0.283,0.146,15.96,14.693,1.322,0.563,2.351,14.979,14.555,1.307,0.868,1.514,4.02,4.2,30.3,present ,23.93,63.3,
27/02/2026,11:30:00,16.735,8.224,30.652,15.942,0.306,0.159,18.845,17.458,1.27,0.501,2.533,17.87,17.396,1.302,0.829,1.579,4.02,4.2,35.5,present ,23.93,63.6,
27/02/2026,12:00:00,16.991,8.301,31.094,16.075,0.31,0.16,20.677,19.205,1.252,0.487,2.57,19.934,19.342,1.28,0.812,1.585,4.02,4.2,37.2,present ,23.93,63.9,
27/02/2026,12:30:00,16.173,7.774,29.68,15.165,0.296,0.151,21.209,19.815,1.27,0.517,2.455,20.585,19.985,1.263,0.825,1.54,4.02,4.2,37.09,present ,23.9,64.19,
27/02/2026,13:00:00,15.946,7.697,29.289,15.032,0.292,0.15,21.487,20.129,1.277,0.527,2.425,20.771,20.207,1.258,0.825,1.533,4.02,4.2,36.59,present ,23.94,64.19,
27/02/2026,13:30:00,15.94,7.685,29.277,15.011,0.292,0.15,21.676,20.307,1.271,0.524,2.424,20.907,20.36,1.257,0.825,1.532,4.02,4.2,36,present ,23.9,64.19,
27/02/2026,14:00:00,16.171,7.703,29.677,15.042,0.296,0.15,21.767,20.379,1.262,0.514,2.455,21.008,20.447,1.257,0.824,1.534,4.02,4.2,36.5,present ,23.93,63.9,
27/02/2026,14:30:00,16.134,7.792,29.613,15.195,0.296,0.151,21.759,20.375,1.264,0.516,2.45,21.058,20.501,1.256,0.82,1.541,4.02,4.2,36,present ,23.91,64.8,
27/02/2026,15:00:00,16.033,7.696,29.439,15.029,0.294,0.15,21.664,20.303,1.269,0.521,2.436,21.076,20.542,1.257,0.825,1.533,4.02,4.2,35.7,present ,23.93,63.6,
27/02/2026,15:30:00,15.852,7.534,29.125,14.75,0.291,0.147,21.432,20.068,1.272,0.528,2.412,20.866,20.304,1.254,0.83,1.519,4.02,4.2,35.59,present ,23.9,63.6,
27/02/2026,16:00:00,15.252,7.194,28.089,14.162,0.28,0.141,21.084,19.792,1.279,0.549,2.333,20.641,20.122,1.249,0.842,1.491,4.02,4.2,35.2,present ,23.93,63.9,
27/02/2026,16:30:00,14.691,6.764,27.12,13.419,0.271,0.134,20.552,19.333,1.283,0.568,2.261,20.118,19.631,1.244,0.859,1.456,4.02,4.2,34.2,present ,23.9,64.19,
27/02/2026,17:00:00,13.112,5.978,24.389,12.06,0.243,0.12,19.788,18.733,1.286,0.621,2.071,19.677,19.269,1.23,0.886,1.393,4.02,4.2,33.09,present ,23.93,63.6,
27/02/2026,17:30:00,10.894,4.801,20.558,10.026,0.205,0.1,18.714,17.88,1.255,0.686,1.831,18.859,18.54,1.206,0.927,1.305,4.02,4.2,32.7,present ,23.93,63.9,
27/02/2026,18:00:00,8.26,3.58,16.005,7.916,0.16,0.079,17.007,16.403,1.209,0.765,1.582,17.523,17.287,1.177,0.968,1.22,4.02,4.2,27.6,present ,23.93,63.3,
27/02/2026,18:30:00,6.543,2.805,13.036,6.577,0.13,0.065,15.266,14.793,1.183,0.823,1.438,15.893,15.706,1.166,1,1.168,4.02,4.2,25.1,present ,23.89,63.3,
27/02/2026,19:00:00,5.827,2.552,11.799,6.139,0.117,0.061,13.922,13.513,1.21,0.876,1.382,14.342,14.184,1.174,1.022,1.152,4.02,4.2,23.7,present ,23.9,63.6,
27/02/2026,19:30:00,6.109,2.588,12.287,6.201,0.122,0.062,14.429,13.987,1.198,0.854,1.404,14.309,14.138,1.188,1.031,1.154,4.02,4.2,25.8,present ,23.89,63.3,
27/02/2026,20:00:00,6.119,2.595,12.304,6.214,0.123,0.062,14.87,14.425,1.189,0.847,1.404,14.818,14.659,1.185,1.028,1.155,4.02,4.2,26.1,present ,23.9,63.6,
27/02/2026,20:30:00,5.719,2.416,11.613,5.904,0.116,0.059,15.112,14.73,1.179,0.858,1.374,15.137,15.009,1.175,1.03,1.143,4.02,4.2,26,present ,23.9,63.6,
27/02/2026,21:00:00,5.077,2.148,10.504,5.441,0.105,0.054,14.852,14.52,1.166,0.88,1.325,15.171,15.072,1.16,1.031,1.126,4.02,4.2,25.6,present ,23.9,63.9,
27/02/2026,21:30:00,4.67,1.936,9.8,5.075,0.098,0.05,14.376,14.073,1.16,0.896,1.296,14.66,14.572,1.159,1.043,1.113,4.02,4.2,25.1,present ,23.93,63.3,
27/02/2026,22:00:00,4.289,1.795,9.141,4.831,0.091,0.048,13.584,13.325,1.141,0.899,1.269,14.1,14.029,1.155,1.047,1.104,4.02,4.2,24.2,present ,23.9,63.6,
27/02/2026,22:30:00,4.268,1.787,9.106,4.817,0.091,0.048,13.133,12.869,1.154,0.91,1.267,13.293,13.213,1.166,1.058,1.104,4.02,4.2,23.8,present ,23.9,63.6,
27/02/2026,23:00:00,3.441,1.39,7.675,4.131,0.076,0.041,12.291,12.083,1.119,0.924,1.21,12.928,12.868,1.143,1.059,1.08,4.02,4.2,23.1,present ,23.86,64.19,
27/02/2026,23:30:00,2.87,1.08,6.689,3.595,0.066,0.035,10.895,10.733,1.108,0.945,1.172,11.637,11.597,1.14,1.075,1.061,4.02,4.2,20.8,present ,23.9,64.19,
28/02/2026,00:00:00,2.09,0.775,5.34,3.069,0.053,0.03,9.618,9.506,1.091,0.972,1.123,10.361,10.337,1.135,1.088,1.044,4.02,4.2,19.79,present ,23.9,64.5,
28/02/2026,00:30:00,2.015,0.763,5.211,3.047,0.052,0.03,8.684,8.578,1.098,0.981,1.118,9.311,9.289,1.142,1.096,1.043,4.02,4.2,19.29,present ,23.9,64.19,
28/02/2026,01:00:00,2.038,0.738,5.25,3.004,0.052,0.03,8.014,7.908,1.101,0.983,1.119,8.56,8.536,1.146,1.101,1.041,4.02,4.2,18.4,present ,23.9,63.9,
28/02/2026,01:30:00,2.576,1.017,6.18,3.487,0.061,0.034,7.898,7.76,1.118,0.969,1.153,8.129,8.091,1.164,1.101,1.058,4.02,4.2,19.79,present ,23.9,64.19,
28/02/2026,02:00:00,2.196,0.831,5.525,3.165,0.055,0.031,7.558,7.445,1.107,0.98,1.129,7.984,7.956,1.155,1.104,1.047,4.02,4.2,18.79,present ,23.9,63.9,
28/02/2026,02:30:00,3.086,1.231,7.062,3.856,0.07,0.038,8.104,7.924,1.14,0.961,1.187,8.009,7.952,1.178,1.101,1.07,4.02,4.2,19.9,present ,23.9,63.9,
28/02/2026,03:00:00,3.718,1.547,8.155,4.402,0.081,0.044,9.984,9.746,1.17,0.952,1.229,9.529,9.443,1.189,1.093,1.089,4.02,4.2,22.6,present ,23.9,64.19,
28/02/2026,03:30:00,4.458,1.82,9.433,4.874,0.094,0.048,11.244,10.96,1.172,0.915,1.281,11.08,10.988,1.184,1.071,1.106,4.02,4.2,23.2,present ,23.9,63.9,
28/02/2026,04:00:00,4.354,1.814,9.254,4.864,0.092,0.048,11.656,11.384,1.16,0.911,1.273,11.763,11.685,1.174,1.063,1.106,4.02,4.2,23,present ,23.9,64.5,
28/02/2026,04:30:00,3.608,1.454,7.965,4.241,0.079,0.042,11.616,11.395,1.135,0.929,1.221,11.879,11.821,1.16,1.072,1.084,4.02,4.2,22.5,present ,23.9,64.19,
28/02/2026,05:00:00,3.349,1.353,7.517,4.068,0.075,0.04,11.385,11.184,1.126,0.935,1.204,11.696,11.649,1.157,1.075,1.078,4.02,4.2,22.3,present ,23.9,63.6,
28/02/2026,05:30:00,3.445,1.378,7.683,4.11,0.076,0.041,11.182,10.985,1.134,0.937,1.21,11.442,11.397,1.161,1.077,1.079,4.02,4.2,22.2,present ,23.9,63.9,
28/02/2026,06:00:00,3.589,1.458,7.932,4.248,0.079,0.042,11.279,11.061,1.135,0.93,1.22,11.49,11.437,1.163,1.074,1.084,4.02,4.2,22.5,present ,23.9,63.6,
28/02/2026,06:30:00,3.951,1.622,8.557,4.532,0.085,0.045,11.393,11.154,1.147,0.921,1.245,11.549,11.492,1.169,1.07,1.094,4.02,4.2,22.6,present ,23.9,63.9,
28/02/2026,07:00:00,4,1.63,8.642,4.546,0.086,0.045,11.429,11.19,1.148,0.919,1.248,11.653,11.595,1.167,1.068,1.094,4.02,4.2,22.7,present ,23.9,63.6,
28/02/2026,07:30:00,4.441,1.845,9.403,4.918,0.094,0.049,11.512,11.248,1.165,0.91,1.279,11.673,11.61,1.173,1.061,1.107,4.02,4.2,22.7,present ,23.9,63.6,
28/02/2026,08:00:00,5.84,2.483,11.822,6.02,0.118,0.06,11.855,11.494,1.2,0.868,1.383,11.891,11.799,1.193,1.041,1.147,4.02,4.2,23.4,present ,23.9,64.19,
28/02/2026,08:30:00,7.865,3.419,15.321,7.638,0.153,0.076,12.335,11.834,1.257,0.813,1.547,12.249,12.119,1.219,1.011,1.209,4.02,4.2,23.8,present ,23.9,63.6,
28/02/2026,09:00:00,9.554,4.216,18.241,9.015,0.182,0.09,13.005,12.387,1.278,0.752,1.7,12.9,12.728,1.233,0.979,1.263,4.02,4.2,24.9,present ,23.9,63.9,
28/02/2026,09:30:00,10.508,4.646,19.89,9.758,0.198,0.097,13.658,12.978,1.289,0.72,1.792,13.443,13.26,1.243,0.964,1.294,4.02,4.2,25.7,present ,23.9,64.5,
28/02/2026,10:00:00,10.49,4.667,19.859,9.794,0.198,0.097,13.787,13.103,1.292,0.722,1.791,13.654,13.473,1.242,0.962,1.296,4.02,4.2,25.3,present ,23.9,64.5,
28/02/2026,10:30:00,11.273,5.077,21.212,10.503,0.212,0.105,14.379,13.62,1.3,0.696,1.87,14.093,13.888,1.253,0.949,1.325,4.02,4.2,26.2,present ,23.9,63.6,
28/02/2026,11:00:00,11.096,4.994,20.906,10.36,0.209,0.103,14.515,13.782,1.294,0.699,1.852,14.43,14.233,1.244,0.946,1.319,4.02,4.2,25.9,present ,23.9,63.6,
28/02/2026,11:30:00,10.844,4.814,20.471,10.049,0.204,0.1,14.572,13.856,1.284,0.703,1.826,14.504,14.305,1.237,0.951,1.306,4.02,4.2,25.8,present ,23.9,63.6,
28/02/2026,12:00:00,10.092,4.499,19.171,9.505,0.191,0.095,14.283,13.627,1.278,0.73,1.751,14.318,14.14,1.229,0.961,1.284,4.02,4.2,25.3,present ,23.9,63.6,
28/02/2026,12:30:00,10.337,4.611,19.595,9.699,0.195,0.096,14.273,13.592,1.287,0.725,1.775,14.198,14.013,1.238,0.962,1.292,4.02,4.2,25.5,present ,23.9,63.9,
28/02/2026,13:00:00,10.776,4.852,20.353,10.114,0.203,0.101,14.426,13.714,1.286,0.708,1.819,14.316,14.123,1.243,0.953,1.309,4.02,4.2,25.8,present ,23.89,63.3,
28/02/2026,13:30:00,10.944,4.946,20.644,10.277,0.206,0.102,14.257,13.543,1.294,0.705,1.836,14.249,14.056,1.243,0.948,1.316,4.02,4.2,25.1,present ,23.89,63.3,
28/02/2026,14:00:00,10.705,4.794,20.229,10.015,0.202,0.1,14.154,13.464,1.287,0.711,1.812,14.186,13.999,1.237,0.952,1.305,4.02,4.2,24.9,present ,23.9,63.6,
28/02/2026,14:30:00,10.128,4.547,19.233,9.588,0.192,0.095,13.751,13.102,1.278,0.729,1.755,13.856,13.68,1.232,0.961,1.287,4.02,4.2,24.3,present ,23.9,63.6,
28/02/2026,15:00:00,9.143,4.031,17.53,8.695,0.175,0.086,13.347,12.771,1.26,0.759,1.661,13.506,13.352,1.22,0.978,1.251,4.02,4.2,23.8,present ,23.9,63.6,
28/02/2026,15:30:00,8.418,3.724,16.278,8.165,0.162,0.081,12.939,12.419,1.246,0.781,1.596,13.124,12.988,1.216,0.992,1.229,4.02,4.2,23.5,present ,23.89,63.3,
28/02/2026,16:00:00,8.063,3.61,15.664,7.968,0.156,0.079,12.51,12.014,1.241,0.794,1.565,12.723,12.597,1.213,0.995,1.222,4.02,4.2,22.8,present ,23.9,63.9,
28/02/2026,16:30:00,7.968,3.538,15.5,7.844,0.155,0.078,12.171,11.69,1.239,0.797,1.556,12.367,12.246,1.212,0.999,1.217,4.02,4.2,22.6,present ,23.9,63.6,
28/02/2026,17:00:00,6.834,2.946,13.539,6.82,0.135,0.068,11.737,11.338,1.216,0.833,1.461,12.014,11.916,1.199,1.021,1.177,4.02,4.2,22.3,present ,23.9,64.5,
28/02/2026,17:30:00,6.489,2.816,12.943,6.596,0.129,0.065,11.456,11.077,1.208,0.843,1.434,11.694,11.603,1.197,1.026,1.169,4.02,4.2,22.5,present ,23.9,63.9,
