Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Max Td Out (°C),Max Tu Out (°C),Rise Td Out (°C),Rise Tu Out (°C),Ratio Out,Max Td In (°C),Max Tu In (°C),Rise Td In (°C),Rise Tu In (°C),Ratio In,Pulse Duration (s),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
26/02/2026,16:30:00,13.306,6.104,24.726,12.278,0.247,0.122,13.517,12.364,1.197,0.573,2.094,12.585,11.799,0.994,0.709,1.403,4.02,4.19,31.9,present ,23.91,33.9,
26/02/2026,17:00:00,9.901,4.838,18.841,10.09,0.188,0.1,13.206,12.305,1.127,0.651,1.733,12.674,11.941,0.959,0.734,1.308,4.02,4.19,28.2,present ,23.91,33.59,
26/02/2026,17:30:00,5.404,3.247,11.069,7.34,0.11,0.073,12.916,12.274,1.024,0.759,1.35,12.72,12.058,0.921,0.769,1.197,4.02,4.19,25.9,present ,23.91,33.59,
26/02/2026,18:00:00,3.191,2.358,7.245,5.803,0.072,0.058,12.445,11.98,0.967,0.81,1.194,12.68,12.079,0.894,0.783,1.139,4.02,4.19,23.2,present ,23.91,33.9,
26/02/2026,18:30:00,2.277,2.063,5.664,5.294,0.056,0.052,11.972,11.583,0.945,0.833,1.134,12.328,11.774,0.888,0.791,1.121,4.02,4.19,21.4,present ,23.91,33.59,
26/02/2026,19:00:00,1.694,1.803,4.657,4.845,0.046,0.048,11.621,11.296,0.929,0.846,1.098,12.075,11.561,0.881,0.796,1.105,4.02,4.19,20.4,present ,23.91,33.59,
26/02/2026,19:30:00,1.418,1.698,4.179,4.663,0.041,0.046,11.147,10.869,0.925,0.855,1.081,11.661,11.185,0.88,0.8,1.098,4.02,4.19,19.2,present ,23.91,33.59,
26/02/2026,20:00:00,1.042,1.572,3.529,4.445,0.035,0.044,10.702,10.467,0.915,0.863,1.059,11.259,10.818,0.879,0.805,1.091,4.02,4.19,18.4,present ,23.88,33.9,
26/02/2026,20:30:00,1.122,1.731,3.669,4.72,0.036,0.047,10.395,10.192,0.921,0.866,1.064,10.896,10.486,0.881,0.8,1.1,4.02,4.19,18.29,present ,23.91,33.9,
26/02/2026,21:00:00,1.112,1.569,3.65,4.441,0.036,0.044,10.196,10.005,0.921,0.866,1.063,10.647,10.258,0.881,0.807,1.091,4.02,4.19,18.29,present ,23.88,33.9,
26/02/2026,21:30:00,1.112,1.652,3.65,4.583,0.036,0.045,10.09,9.909,0.922,0.867,1.063,10.47,10.094,0.884,0.805,1.096,4.02,4.19,18.5,present ,23.91,34.2,
26/02/2026,22:00:00,0.782,1.431,3.08,4.202,0.03,0.042,9.677,9.532,0.914,0.874,1.044,10.225,9.87,0.877,0.809,1.082,4.02,4.19,17.5,present ,23.87,33.3,
26/02/2026,22:30:00,1.035,1.551,3.518,4.41,0.035,0.044,9.468,9.318,0.923,0.871,1.059,9.916,9.57,0.884,0.81,1.09,4.02,4.19,17.4,present ,23.88,33.9,
26/02/2026,23:00:00,1.114,1.63,3.654,4.546,0.036,0.045,9.428,9.275,0.924,0.869,1.063,9.803,9.462,0.887,0.809,1.094,4.02,4.19,17.9,present ,23.88,34.2,
26/02/2026,23:30:00,1.248,1.656,3.886,4.59,0.038,0.045,9.394,9.247,0.925,0.863,1.071,9.793,9.456,0.886,0.807,1.096,4.02,4.19,18,present ,23.91,33.9,
27/02/2026,00:00:00,1.283,1.71,3.946,4.683,0.039,0.046,9.398,9.243,0.927,0.863,1.073,9.735,9.396,0.89,0.808,1.099,4.02,4.19,18.29,present ,23.88,33.9,
27/02/2026,00:30:00,1.146,1.637,3.71,4.557,0.037,0.045,9.056,8.924,0.924,0.867,1.065,9.583,9.255,0.885,0.807,1.095,4.02,4.19,17.29,present ,23.88,33.9,
27/02/2026,01:00:00,1.018,1.563,3.489,4.43,0.034,0.044,8.543,8.427,0.919,0.868,1.058,9.159,8.845,0.885,0.811,1.09,4.02,4.19,15.9,present ,23.91,33.9,
27/02/2026,01:30:00,0.819,1.458,3.143,4.249,0.031,0.042,8.168,8.069,0.924,0.883,1.046,8.701,8.403,0.884,0.814,1.084,4.02,4.19,15.6,present ,23.88,34.2,
27/02/2026,02:00:00,1.027,1.581,3.504,4.462,0.035,0.044,8.1,8.004,0.925,0.873,1.058,8.558,8.268,0.886,0.811,1.091,4.02,4.19,16.2,present ,23.88,33.9,
27/02/2026,02:30:00,1.089,1.652,3.611,4.584,0.036,0.045,8.102,8.001,0.929,0.874,1.062,8.426,8.141,0.892,0.813,1.096,4.02,4.19,16.79,present ,23.88,34.2,
27/02/2026,03:00:00,1.167,1.689,3.745,4.647,0.037,0.046,8.093,7.996,0.926,0.868,1.066,8.53,8.242,0.89,0.81,1.098,4.02,4.19,16.7,present ,23.88,33.9,
27/02/2026,03:30:00,1.111,1.571,3.649,4.444,0.036,0.044,7.655,7.574,0.926,0.871,1.063,8.235,7.961,0.888,0.813,1.091,4.02,4.19,15,present ,23.88,34.5,
27/02/2026,04:00:00,1.248,1.705,3.886,4.675,0.038,0.046,7.491,7.407,0.932,0.869,1.071,7.935,7.666,0.894,0.812,1.099,4.02,4.19,15,present ,23.88,34.5,
27/02/2026,04:30:00,1.105,1.651,3.639,4.583,0.036,0.045,7.166,7.101,0.928,0.873,1.063,7.712,7.455,0.89,0.812,1.096,4.02,4.19,14.6,present ,23.88,33.9,
27/02/2026,05:00:00,0.966,1.563,3.398,4.43,0.033,0.044,6.746,6.699,0.925,0.876,1.055,7.356,7.112,0.89,0.815,1.09,4.02,4.19,13.8,present ,23.88,34.2,
27/02/2026,05:30:00,1.221,1.639,3.838,4.561,0.038,0.045,6.519,6.466,0.934,0.873,1.07,7.019,6.782,0.895,0.816,1.095,4.02,4.19,13.7,present ,23.88,34.2,
27/02/2026,06:00:00,1.062,1.612,3.564,4.515,0.035,0.045,6.157,6.125,0.927,0.874,1.06,6.737,6.515,0.892,0.815,1.093,4.02,4.19,13.4,present ,23.88,34.5,
27/02/2026,06:30:00,0.821,1.531,3.147,4.375,0.031,0.043,5.748,5.733,0.924,0.883,1.046,6.35,6.143,0.893,0.819,1.088,4.02,4.19,12.4,present ,23.84,34.2,
27/02/2026,07:00:00,0.921,1.512,3.32,4.342,0.033,0.043,5.419,5.418,0.927,0.881,1.052,5.992,5.797,0.893,0.82,1.087,4.02,4.19,12,present ,23.88,34.5,
27/02/2026,07:30:00,0.925,1.532,3.326,4.376,0.033,0.043,5.224,5.23,0.929,0.882,1.052,5.711,5.529,0.896,0.822,1.088,4.02,4.19,12.1,present ,23.84,33.59,
27/02/2026,08:00:00,0.937,1.586,3.348,4.47,0.033,0.044,5.224,5.225,0.932,0.885,1.053,5.593,5.415,0.899,0.822,1.092,4.02,4.19,12.9,present ,23.88,34.2,
27/02/2026,08:30:00,2.475,2.084,6.007,5.33,0.06,0.053,5.776,5.658,0.979,0.853,1.147,5.801,5.598,0.917,0.816,1.122,4.02,4.19,15,present ,23.88,34.2,
27/02/2026,09:00:00,4.249,2.665,9.071,6.335,0.09,0.063,7.122,6.914,1.029,0.813,1.266,6.742,6.501,0.935,0.806,1.159,4.02,4.19,14.9,present ,23.87,33.3,
27/02/2026,09:30:00,10.288,4.877,19.51,10.157,0.195,0.101,8.392,7.837,1.168,0.661,1.771,7.955,7.602,0.989,0.756,1.311,4.02,4.19,20.5,present ,23.87,33.59,
27/02/2026,10:00:00,15.005,6.738,27.661,13.373,0.276,0.133,9.418,8.56,1.264,0.551,2.301,8.783,8.31,1.03,0.71,1.454,4.02,4.19,22.5,present ,23.91,33.59,
27/02/2026,10:30:00,15.674,7.071,28.818,13.95,0.288,0.139,10.262,9.313,1.276,0.535,2.388,9.49,8.958,1.033,0.699,1.481,4.02,4.19,23.1,present ,23.87,33.59,
27/02/2026,11:00:00,17.691,7.816,32.304,15.237,0.323,0.152,11.098,9.983,1.301,0.489,2.672,10.077,9.454,1.049,0.682,1.543,4.02,4.19,24.7,present ,23.91,33.9,
27/02/2026,11:30:00,20.835,9.25,37.738,17.715,0.377,0.177,11.798,10.418,1.34,0.423,3.182,10.552,9.823,1.08,0.649,1.671,4.02,4.19,28.1,present ,23.91,33.59,
27/02/2026,12:00:00,21.242,9.623,38.441,18.36,0.384,0.183,12.357,10.835,1.343,0.414,3.254,10.995,10.177,1.084,0.638,1.706,4.02,4.19,32.5,present ,23.91,33.9,
27/02/2026,12:30:00,21.532,9.59,38.942,18.304,0.389,0.183,12.737,11.165,1.347,0.409,3.307,11.333,10.477,1.082,0.638,1.703,4.02,4.19,32.7,present ,23.91,33.9,
27/02/2026,13:00:00,20.955,9.639,37.945,18.388,0.379,0.183,13.077,11.492,1.337,0.419,3.203,11.608,10.731,1.081,0.636,1.708,4.02,4.19,32,present ,23.91,33.9,
27/02/2026,13:30:00,20.319,9.096,36.845,17.449,0.368,0.174,13.396,11.85,1.321,0.429,3.092,11.945,11.061,1.069,0.648,1.657,4.02,4.19,32.5,present ,23.91,33.9,
27/02/2026,14:00:00,19.183,8.619,34.883,16.625,0.348,0.166,13.414,11.92,1.309,0.453,2.903,12.046,11.168,1.055,0.656,1.614,4.02,4.19,32.5,present ,23.91,33.9,
27/02/2026,14:30:00,18.25,8.418,33.27,16.277,0.332,0.162,13.498,12.049,1.298,0.472,2.756,12.163,11.303,1.05,0.66,1.596,4.02,4.19,33.5,present ,23.91,33.9,
27/02/2026,15:00:00,17.388,7.904,31.781,15.389,0.317,0.153,13.743,12.304,1.284,0.49,2.627,12.469,11.598,1.036,0.67,1.551,4.02,4.19,34.59,present ,23.91,33.9,
27/02/2026,15:30:00,16.591,7.496,30.403,14.684,0.304,0.146,13.939,12.538,1.271,0.508,2.513,12.704,11.83,1.026,0.679,1.516,4.02,4.19,34.9,present ,23.91,33.9,
27/02/2026,16:00:00,15.003,6.748,27.659,13.391,0.276,0.133,14.017,12.694,1.232,0.537,2.301,12.881,12.021,1.007,0.694,1.454,4.02,4.19,34.9,present ,23.91,33.9,
27/02/2026,16:30:00,13.353,6.272,24.807,12.568,0.248,0.125,13.996,12.767,1.203,0.574,2.099,13.031,12.196,0.994,0.703,1.416,4.02,4.19,33.4,present ,23.91,34.2,
27/02/2026,17:00:00,10.125,4.921,19.228,10.234,0.192,0.102,13.759,12.761,1.134,0.647,1.755,13.18,12.393,0.961,0.732,1.314,4.02,4.19,30.5,present ,23.91,34.2,
27/02/2026,17:30:00,6.04,3.451,12.168,7.693,0.121,0.076,13.438,12.71,1.032,0.738,1.398,13.296,12.572,0.923,0.762,1.211,4.02,4.19,27.5,present ,23.91,33.59,
27/02/2026,18:00:00,3.623,2.586,7.991,6.198,0.079,0.061,12.879,12.343,0.974,0.796,1.223,13.164,12.51,0.897,0.776,1.154,4.02,4.19,24.1,present ,23.91,33.59,
27/02/2026,18:30:00,2.267,2.038,5.646,5.251,0.056,0.052,12.274,11.86,0.942,0.83,1.134,12.781,12.194,0.883,0.788,1.119,4.02,4.19,21.4,present ,23.91,33.3,
27/02/2026,19:00:00,1.491,1.767,4.305,4.783,0.043,0.047,11.741,11.412,0.933,0.858,1.086,12.265,11.739,0.878,0.795,1.103,4.02,4.19,20.1,present ,23.91,33.9,
27/02/2026,19:30:00,1.366,1.732,4.09,4.722,0.04,0.047,11.993,11.671,0.928,0.86,1.078,12.209,11.706,0.885,0.803,1.101,4.02,4.19,21.9,present ,23.91,33.59,
27/02/2026,20:00:00,1.301,1.715,3.976,4.693,0.039,0.046,12.285,11.976,0.921,0.857,1.074,12.502,12.016,0.883,0.802,1.1,4.02,4.19,22.8,present ,23.91,33.59,
27/02/2026,20:30:00,1.281,1.73,3.943,4.719,0.039,0.047,12.551,12.251,0.921,0.857,1.073,12.759,12.282,0.882,0.8,1.1,4.02,4.19,22.7,present ,23.91,33.59,
27/02/2026,21:00:00,1.213,1.684,3.825,4.639,0.038,0.046,12.47,12.197,0.916,0.856,1.069,12.902,12.435,0.876,0.797,1.098,4.02,4.19,21.7,present ,23.87,33.59,
27/02/2026,21:30:00,0.946,1.572,3.364,4.445,0.033,0.044,12.252,11.985,0.914,0.867,1.054,12.678,12.219,0.874,0.8,1.091,4.02,4.19,21.3,present ,23.91,33.59,
27/02/2026,22:00:00,1.349,1.718,4.06,4.698,0.04,0.046,11.982,11.727,0.916,0.85,1.077,12.505,12.053,0.877,0.796,1.1,4.02,4.19,20.5,present ,23.91,33.59,
27/02/2026,22:30:00,1.158,1.664,3.73,4.604,0.037,0.046,11.664,11.421,0.919,0.862,1.066,12.065,11.63,0.879,0.801,1.096,4.02,4.19,20.4,present ,23.91,33.9,
27/02/2026,23:00:00,1.268,1.669,3.92,4.613,0.039,0.046,11.185,10.98,0.917,0.854,1.072,11.837,11.418,0.877,0.799,1.097,4.02,4.19,19.1,present ,23.91,33.3,
27/02/2026,23:30:00,1.2,1.657,3.803,4.593,0.038,0.045,10.434,10.237,0.915,0.856,1.068,11.184,10.789,0.875,0.797,1.096,4.02,4.19,17.1,present ,23.88,33.9,
28/02/2026,00:00:00,0.974,1.59,3.413,4.477,0.034,0.044,9.644,9.48,0.915,0.866,1.055,10.416,10.052,0.876,0.801,1.092,4.02,4.19,15.6,present ,23.88,34.2,
28/02/2026,00:30:00,0.966,1.526,3.398,4.366,0.033,0.043,9.032,8.897,0.916,0.868,1.055,9.709,9.379,0.88,0.808,1.088,4.02,4.19,15.2,present ,23.88,34.2,
28/02/2026,01:00:00,1.048,1.67,3.54,4.615,0.035,0.046,8.496,8.389,0.92,0.868,1.059,9.122,8.822,0.885,0.806,1.097,4.02,4.19,14.7,present ,23.88,33.9,
28/02/2026,01:30:00,1.21,1.693,3.82,4.655,0.038,0.046,8.192,8.091,0.926,0.865,1.069,8.668,8.387,0.889,0.808,1.098,4.02,4.19,15.3,present ,23.88,33.9,
28/02/2026,02:00:00,0.993,1.638,3.445,4.56,0.034,0.045,7.84,7.765,0.923,0.873,1.056,8.391,8.126,0.888,0.81,1.095,4.02,4.19,15.1,present ,23.88,33.9,
28/02/2026,02:30:00,1.231,1.733,3.857,4.724,0.038,0.047,7.945,7.837,0.93,0.868,1.07,8.205,7.937,0.896,0.813,1.101,4.02,4.19,16.6,present ,23.88,33.9,
28/02/2026,03:00:00,1.409,1.798,4.164,4.836,0.041,0.048,8.923,8.754,0.947,0.876,1.081,8.748,8.447,0.902,0.815,1.105,4.02,4.19,19.4,present ,23.88,33.9,
28/02/2026,03:30:00,1.299,1.843,3.973,4.914,0.039,0.049,9.645,9.476,0.933,0.868,1.074,9.598,9.272,0.899,0.811,1.107,4.02,4.19,20.1,present ,23.88,33.9,
28/02/2026,04:00:00,1.374,1.847,4.103,4.921,0.041,0.049,10.021,9.836,0.93,0.861,1.079,10.136,9.793,0.894,0.806,1.108,4.02,4.19,19.7,present ,23.87,33.59,
28/02/2026,04:30:00,1.327,1.728,4.022,4.715,0.04,0.047,10.125,9.947,0.926,0.86,1.076,10.379,10.027,0.886,0.804,1.1,4.02,4.19,19.2,present ,23.91,33.9,
28/02/2026,05:00:00,1.289,1.768,3.956,4.784,0.039,0.047,10.052,9.871,0.924,0.86,1.074,10.39,10.035,0.887,0.803,1.103,4.02,4.19,18.6,present ,23.87,33.59,
28/02/2026,05:30:00,1.224,1.761,3.845,4.772,0.038,0.047,9.985,9.806,0.927,0.866,1.07,10.314,9.958,0.887,0.804,1.102,4.02,4.19,18.5,present ,23.88,33.9,
28/02/2026,06:00:00,1.321,1.781,4.012,4.807,0.04,0.048,10.08,9.89,0.925,0.859,1.076,10.363,10.002,0.888,0.803,1.104,4.02,4.19,18.79,present ,23.88,33.9,
28/02/2026,06:30:00,1.346,1.762,4.055,4.775,0.04,0.047,10.209,10.015,0.928,0.861,1.077,10.428,10.066,0.889,0.805,1.102,4.02,4.19,19.29,present ,23.88,33.9,
28/02/2026,07:00:00,1.344,1.777,4.051,4.8,0.04,0.048,10.223,10.036,0.928,0.861,1.077,10.512,10.15,0.888,0.803,1.103,4.02,4.19,19,present ,23.88,33.9,
28/02/2026,07:30:00,1.847,1.971,4.921,5.135,0.049,0.051,10.312,10.092,0.942,0.85,1.108,10.54,10.168,0.893,0.8,1.115,4.02,4.19,19.29,present ,23.88,33.9,
28/02/2026,08:00:00,3.006,2.378,6.923,5.839,0.069,0.058,10.587,10.302,0.973,0.823,1.181,10.685,10.294,0.906,0.793,1.141,4.02,4.19,19.9,present ,23.88,33.9,
28/02/2026,08:30:00,5.942,3.407,11.998,7.618,0.119,0.076,10.886,10.454,1.053,0.757,1.391,10.885,10.454,0.932,0.771,1.208,4.02,4.19,20.4,present ,23.91,33.9,
28/02/2026,09:00:00,10.93,5.291,20.619,10.873,0.206,0.108,11.302,10.597,1.165,0.636,1.835,11.138,10.617,0.979,0.73,1.341,4.02,4.19,21.4,present ,23.91,33.59,
28/02/2026,09:30:00,12.483,5.829,23.304,11.803,0.233,0.118,11.565,10.735,1.19,0.596,2,11.176,10.599,0.992,0.719,1.382,4.02,4.19,22.4,present ,23.87,33.59,
28/02/2026,10:00:00,10.956,5.33,20.664,10.941,0.206,0.109,11.566,10.805,1.163,0.634,1.838,11.178,10.61,0.98,0.73,1.344,4.02,4.19,21.9,present ,23.91,33.59,
28/02/2026,10:30:00,11.728,5.657,21.999,11.505,0.219,0.115,11.991,11.168,1.18,0.616,1.918,11.433,10.845,0.987,0.722,1.369,4.02,4.19,23.2,present ,23.91,33.3,
28/02/2026,11:00:00,12.089,5.798,22.623,11.749,0.226,0.117,12.063,11.222,1.184,0.606,1.957,11.596,10.99,0.989,0.718,1.38,4.02,4.19,23,present ,23.91,33.9,
28/02/2026,11:30:00,11.344,5.471,21.334,11.185,0.213,0.111,12.114,11.31,1.164,0.621,1.878,11.643,11.039,0.981,0.725,1.355,4.02,4.19,22.7,present ,23.91,33.59,
28/02/2026,12:00:00,10.35,5.138,19.616,10.609,0.196,0.106,11.991,11.249,1.144,0.645,1.777,11.641,11.058,0.971,0.731,1.33,4.02,4.19,22.1,present ,23.91,33.59,
28/02/2026,12:30:00,10.342,5.135,19.602,10.604,0.196,0.106,12.073,11.326,1.144,0.645,1.776,11.663,11.084,0.971,0.731,1.33,4.02,4.19,22.3,present ,23.91,33.59,
28/02/2026,13:00:00,11.774,5.654,22.077,11.5,0.22,0.115,12.284,11.458,1.178,0.613,1.923,11.771,11.171,0.985,0.721,1.369,4.02,4.19,22.8,present ,23.91,33.59,
28/02/2026,13:30:00,12.308,5.862,23.001,11.859,0.23,0.118,12.043,11.207,1.19,0.602,1.981,11.668,11.066,0.988,0.715,1.384,4.02,4.19,22.2,present ,23.91,34.2,
28/02/2026,14:00:00,11.53,5.544,21.657,11.31,0.216,0.113,11.899,11.115,1.17,0.618,1.897,11.565,10.978,0.982,0.723,1.36,4.02,4.19,22.2,present ,23.91,33.59,
28/02/2026,14:30:00,9.01,4.631,17.301,9.733,0.173,0.097,11.547,10.902,1.114,0.676,1.649,11.395,10.854,0.96,0.743,1.293,4.02,4.19,20.9,present ,23.91,34.2,
28/02/2026,15:00:00,6.388,3.67,12.77,8.072,0.127,0.08,11.417,10.911,1.05,0.736,1.426,11.369,10.87,0.934,0.762,1.226,4.02,4.19,20.5,present ,23.91,33.9,
28/02/2026,15:30:00,5.228,3.2,10.765,7.26,0.107,0.072,11.317,10.889,1.022,0.764,1.337,11.364,10.895,0.923,0.773,1.194,4.02,4.19,20.1,present ,23.91,34.2,
28/02/2026,16:00:00,4.753,3.016,9.944,6.941,0.099,0.069,11.152,10.762,1.009,0.775,1.302,11.284,10.836,0.917,0.776,1.182,4.02,4.19,19.79,present ,23.91,33.9,
28/02/2026,16:30:00,4.12,2.812,8.85,6.588,0.088,0.065,10.975,10.628,0.995,0.791,1.257,11.156,10.727,0.913,0.781,1.169,4.02,4.19,19.6,present ,23.91,34.2,
28/02/2026,17:00:00,3.119,2.431,7.12,5.93,0.071,0.059,10.763,10.476,0.97,0.815,1.189,11.015,10.609,0.904,0.79,1.144,4.02,4.19,18.7,present ,23.88,33.9,
28/02/2026,17:30:00,2.483,2.304,6.02,5.71,0.06,0.057,10.593,10.348,0.955,0.832,1.147,10.866,10.48,0.899,0.791,1.136,4.02,4.19,18.7,present ,23.88,34.2,
28/02/2026,18:00:00,2.346,2.135,5.784,5.418,0.057,0.054,10.472,10.239,0.951,0.835,1.139,10.744,10.367,0.896,0.795,1.125,4.02,4.19,18.5,present ,23.87,33.59,
28/02/2026,18:30:00,2.031,2.071,5.238,5.308,0.052,0.053,10.325,10.11,0.944,0.843,1.119,10.618,10.252,0.893,0.795,1.121,4.02,4.19,18.4,present ,23.88,33.9,
28/02/2026,19:00:00,1.965,2.054,5.124,5.279,0.051,0.052,10.207,10.003,0.941,0.844,1.115,10.495,10.138,0.893,0.796,1.12,4.02,4.19,18.29,present ,23.88,33.9,
28/02/2026,19:30:00,1.816,1.937,4.867,5.077,0.048,0.05,10.11,9.918,0.938,0.848,1.106,10.389,10.04,0.892,0.8,1.113,4.02,4.19,18.1,present ,23.87,33.59,
28/02/2026,20:00:00,1.77,1.895,4.787,5.004,0.047,0.05,10.04,9.856,0.938,0.85,1.103,10.315,9.973,0.891,0.801,1.111,4.02,4.19,18.1,present ,23.88,33.9,
28/02/2026,20:30:00,1.762,1.921,4.773,5.049,0.047,0.05,9.975,9.795,0.939,0.851,1.102,10.251,9.913,0.892,0.801,1.112,4.02,4.19,18.2,present ,23.87,33.59,
28/02/2026,21:00:00,1.694,1.895,4.657,5.003,0.046,0.05,9.914,9.737,0.936,0.852,1.098,10.194,9.859,0.891,0.801,1.111,4.02,4.19,18,present ,23.91,34.2,
28/02/2026,21:30:00,1.82,1.905,4.874,5.022,0.048,0.05,9.842,9.669,0.939,0.848,1.106,10.122,9.789,0.893,0.802,1.111,4.02,4.19,18.1,present ,23.91,33.9,
28/02/2026,22:00:00,1.766,1.959,4.782,5.114,0.047,0.051,9.747,9.576,0.937,0.849,1.103,10.049,9.72,0.894,0.801,1.114,4.02,4.19,17.79,present ,23.91,33.9,
28/02/2026,22:30:00,1.799,1.894,4.837,5.002,0.048,0.05,9.6,9.439,0.94,0.85,1.105,9.92,9.597,0.891,0.801,1.111,4.02,4.19,17.6,present ,23.87,33.59,
28/02/2026,23:00:00,1.724,1.892,4.709,4.998,0.047,0.049,9.463,9.307,0.938,0.852,1.1,9.798,9.481,0.894,0.804,1.11,4.02,4.19,17.6,present ,23.91,33.59,
28/02/2026,23:30:00,1.648,1.834,4.577,4.898,0.045,0.048,9.319,9.172,0.935,0.853,1.095,9.661,9.352,0.892,0.805,1.107,4.02,4.19,17.4,present ,23.88,33.9,
01/03/2026,00:00:00,1.588,1.874,4.473,4.967,0.044,0.049,9.182,9.042,0.935,0.856,1.092,9.518,9.216,0.894,0.805,1.109,4.02,4.19,16.9,present ,23.88,33.9,
01/03/2026,00:30:00,1.61,1.903,4.51,5.018,0.045,0.05,9.077,8.948,0.936,0.856,1.093,9.397,9.105,0.894,0.804,1.111,4.02,4.19,17,present ,23.91,34.2,
01/03/2026,01:00:00,1.382,1.768,4.117,4.784,0.041,0.047,9.014,8.898,0.929,0.86,1.079,9.309,9.026,0.891,0.807,1.103,4.02,4.19,17.1,present ,23.88,34.2,
01/03/2026,01:30:00,1.152,1.626,3.72,4.539,0.037,0.045,8.909,8.81,0.927,0.87,1.066,9.237,8.963,0.888,0.81,1.094,4.02,4.19,16.79,present ,23.88,34.2,
01/03/2026,02:00:00,1.11,1.65,3.648,4.58,0.036,0.045,8.844,8.753,0.923,0.868,1.063,9.167,8.899,0.888,0.809,1.096,4.02,4.19,16.5,present ,23.88,33.9,
01/03/2026,02:30:00,1.023,1.617,3.497,4.523,0.034,0.045,8.76,8.677,0.923,0.872,1.058,9.087,8.823,0.886,0.809,1.094,4.02,4.19,16.5,present ,23.88,33.9,
01/03/2026,03:00:00,1.095,1.602,3.621,4.498,0.036,0.044,8.674,8.591,0.924,0.869,1.062,9,8.738,0.885,0.809,1.093,4.02,4.19,16.4,present ,23.88,34.2,
01/03/2026,03:30:00,1.098,1.659,3.626,4.595,0.036,0.045,8.521,8.444,0.924,0.869,1.062,8.896,8.637,0.888,0.809,1.096,4.02,4.19,16.29,present ,23.87,33.59,
01/03/2026,04:00:00,1.119,1.608,3.662,4.508,0.036,0.045,8.36,8.28,0.926,0.87,1.064,8.709,8.454,0.887,0.811,1.093,4.02,4.19,15.9,present ,23.88,33.9,
01/03/2026,04:30:00,1.367,1.733,4.091,4.724,0.04,0.047,8.266,8.183,0.931,0.862,1.078,8.6,8.347,0.89,0.807,1.101,4.02,4.19,16.2,present ,23.88,34.2,
01/03/2026,05:00:00,1.336,1.61,4.038,4.511,0.04,0.045,8.062,7.991,0.93,0.864,1.077,8.451,8.205,0.889,0.812,1.093,4.02,4.19,15.6,present ,23.88,34.2,
01/03/2026,05:30:00,1.415,1.694,4.174,4.657,0.041,0.046,7.889,7.818,0.932,0.861,1.081,8.286,8.042,0.89,0.809,1.098,4.02,4.19,15.3,present ,23.88,33.9,
01/03/2026,06:00:00,1.561,1.829,4.427,4.89,0.044,0.048,7.597,7.53,0.936,0.858,1.09,8.06,7.821,0.895,0.808,1.106,4.02,4.19,14.9,present ,23.88,34.2,
01/03/2026,06:30:00,1.667,1.829,4.609,4.89,0.046,0.048,7.362,7.291,0.941,0.857,1.097,7.799,7.563,0.896,0.809,1.106,4.02,4.19,14.9,present ,23.88,34.2,
01/03/2026,07:00:00,1.749,1.975,4.752,5.142,0.047,0.051,7.222,7.141,0.942,0.855,1.102,7.642,7.405,0.9,0.806,1.116,4.02,4.19,14.7,present ,23.88,34.2,
01/03/2026,07:30:00,1.959,1.986,5.115,5.161,0.051,0.051,7.108,7.02,0.951,0.853,1.115,7.503,7.265,0.903,0.808,1.116,4.02,4.19,14.6,present ,23.88,34.5,
01/03/2026,08:00:00,2.446,2.181,5.956,5.498,0.059,0.054,7.11,6.998,0.964,0.842,1.145,7.437,7.197,0.909,0.805,1.128,4.02,4.19,15.1,present ,23.88,34.5,
01/03/2026,08:30:00,2.252,2.057,5.62,5.285,0.056,0.052,7.071,6.976,0.966,0.853,1.133,7.396,7.165,0.906,0.807,1.121,4.02,4.19,15.3,present ,23.88,34.5,
01/03/2026,09:00:00,2.778,2.237,6.53,5.595,0.065,0.055,7.227,7.115,0.97,0.832,1.166,7.53,7.293,0.911,0.804,1.132,4.02,4.19,15.4,present ,23.88,34.5,
01/03/2026,09:30:00,5.761,3.183,11.686,7.231,0.116,0.072,7.844,7.562,1.053,0.765,1.377,7.783,7.512,0.942,0.789,1.193,4.02,4.19,18.7,present ,23.88,33.9,
01/03/2026,10:00:00,10.119,4.667,19.217,9.795,0.192,0.097,8.6,8.083,1.157,0.661,1.754,8.372,8.03,0.979,0.756,1.296,4.02,4.19,20.7,present ,23.91,33.3,
01/03/2026,10:30:00,16.539,7.352,30.313,14.435,0.303,0.144,9.409,8.539,1.294,0.518,2.506,8.973,8.526,1.041,0.694,1.504,4.02,4.19,20.6,present ,23.91,33.9,
01/03/2026,11:00:00,18.054,7.919,32.931,15.415,0.329,0.154,9.949,8.958,1.315,0.484,2.726,9.4,8.894,1.054,0.681,1.552,4.02,4.19,21.4,present ,23.88,33.9,
01/03/2026,11:30:00,19.265,8.518,35.024,16.45,0.35,0.164,10.525,9.407,1.334,0.459,2.916,9.824,9.248,1.068,0.668,1.605,4.02,4.19,23.7,present ,23.91,33.3,
01/03/2026,12:00:00,19.245,8.474,34.989,16.375,0.349,0.163,10.978,9.824,1.324,0.456,2.912,10.292,9.658,1.06,0.664,1.601,4.02,4.19,25.8,present ,23.91,33.59,
