Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Max Td Out (°C),Max Tu Out (°C),Rise Td Out (°C),Rise Tu Out (°C),Ratio Out,Max Td In (°C),Max Tu In (°C),Rise Td In (°C),Rise Tu In (°C),Ratio In,Pulse Duration (s),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
26/02/2026,02:00:00,-0.216,-1.183,1.354,-0.317,0.013,-0.003,7.062,7.048,0.809,0.819,0.988,7.48,7.697,0.852,0.91,0.936,4.02,4.19,9.3,present ,23.92,30.9,
26/02/2026,02:30:00,-0.199,-1.145,1.384,-0.251,0.013,-0.002,6.753,6.74,0.812,0.821,0.988,7.15,7.371,0.852,0.909,0.938,4.02,4.19,8.6,present ,23.93,31.5,
26/02/2026,03:00:00,-0.197,-1.122,1.386,-0.211,0.013,-0.002,6.334,6.332,0.811,0.82,0.989,6.802,7.026,0.852,0.908,0.939,4.02,4.19,8.1,present ,23.93,31.2,
26/02/2026,03:30:00,-0.212,-1.119,1.36,-0.206,0.013,-0.002,5.781,5.778,0.811,0.821,0.988,6.261,6.485,0.855,0.911,0.939,4.02,4.19,7.4,present ,23.93,31.5,
26/02/2026,04:00:00,-0.229,-1.183,1.332,-0.316,0.013,-0.003,5.239,5.235,0.812,0.822,0.987,5.71,5.936,0.854,0.913,0.936,4.02,4.19,6.8,present ,23.93,31.8,
26/02/2026,04:30:00,-0.288,-1.166,1.229,-0.286,0.012,-0.002,4.688,4.688,0.813,0.826,0.984,5.147,5.374,0.857,0.915,0.937,4.02,4.19,6.4,present ,23.93,31.5,
26/02/2026,05:00:00,-0.3,-1.179,1.208,-0.31,0.012,-0.003,4.183,4.179,0.817,0.831,0.983,4.616,4.842,0.858,0.917,0.936,4.02,4.19,6,present ,23.93,31.2,
26/02/2026,05:30:00,-0.207,-1.139,1.37,-0.24,0.013,-0.002,3.887,3.874,0.818,0.827,0.988,4.254,4.478,0.862,0.919,0.938,4.02,4.19,5.8,present ,23.93,31.8,
26/02/2026,06:00:00,-0.41,-1.186,1.018,-0.322,0.01,-0.003,3.557,3.549,0.812,0.831,0.977,3.91,4.135,0.862,0.922,0.936,4.02,4.19,5.7,present ,23.93,31.5,
26/02/2026,06:30:00,-0.19,-1.193,1.399,-0.334,0.013,-0.003,3.424,3.402,0.819,0.828,0.989,3.711,3.932,0.863,0.923,0.935,4.02,4.19,5.9,present ,23.93,31.8,
26/02/2026,07:00:00,-0.229,-1.15,1.331,-0.26,0.013,-0.002,3.292,3.271,0.816,0.827,0.987,3.569,3.789,0.864,0.922,0.938,4.02,4.19,5.8,present ,23.93,31.8,
26/02/2026,07:30:00,-0.294,-1.169,1.219,-0.293,0.012,-0.002,3.163,3.137,0.816,0.83,0.983,3.423,3.641,0.866,0.925,0.937,4.02,4.19,5.7,present ,23.93,31.8,
26/02/2026,08:00:00,-0.335,-1.177,1.148,-0.305,0.011,-0.003,3.356,3.322,0.818,0.833,0.981,3.505,3.721,0.867,0.926,0.936,4.02,4.19,6.4,present ,23.93,31.5,
26/02/2026,08:30:00,-0.216,-1.195,1.353,-0.337,0.013,-0.003,4.241,4.141,0.825,0.835,0.988,4.032,4.225,0.873,0.934,0.935,4.02,4.19,8.3,present ,23.93,31.5,
26/02/2026,09:00:00,-0.178,-1.141,1.419,-0.244,0.014,-0.002,5.135,5.043,0.827,0.836,0.99,4.956,5.143,0.87,0.928,0.938,4.02,4.19,10,present ,23.93,31.5,
26/02/2026,09:30:00,0.952,-0.894,3.375,0.183,0.033,0.001,8.189,7.872,0.878,0.833,1.054,6.847,6.942,0.889,0.935,0.951,4.02,4.19,14.4,present ,23.96,30.9,
26/02/2026,10:00:00,4.499,0.064,9.505,1.84,0.095,0.018,10.877,10.399,0.959,0.747,1.284,9.882,9.904,0.902,0.9,1.003,4.02,4.19,20.6,present ,23.95,30.3,
26/02/2026,10:30:00,10.596,2.535,20.041,6.109,0.2,0.061,12.748,12.109,1.046,0.581,1.801,12.18,12.201,0.948,0.826,1.151,4.02,4.19,23.7,present ,23.96,30.6,
26/02/2026,11:00:00,22.736,7.641,41.024,14.934,0.41,0.149,13.527,12.294,1.194,0.339,3.536,12.927,12.717,1.06,0.697,1.528,4.02,4.19,24.3,present ,23.95,30.3,
26/02/2026,11:30:00,24.258,8.452,43.653,16.336,0.436,0.163,14.819,13.214,1.199,0.312,3.848,14.143,13.811,1.087,0.684,1.599,4.02,4.19,24.1,present ,23.96,30.6,
26/02/2026,12:00:00,23.788,8.37,42.842,16.195,0.428,0.161,15.366,13.813,1.187,0.317,3.749,15.039,14.666,1.063,0.672,1.592,4.02,4.19,23.3,present ,23.95,30.3,
26/02/2026,12:30:00,22.726,7.77,41.006,15.157,0.41,0.151,15.758,14.283,1.183,0.335,3.534,15.672,15.308,1.053,0.688,1.539,4.02,4.19,23.5,present ,23.95,30.3,
26/02/2026,13:00:00,23.425,7.954,42.214,15.476,0.422,0.154,16.533,15.089,1.178,0.321,3.674,16.743,16.394,1.06,0.685,1.555,4.02,4.19,24.1,present ,23.96,30.6,
26/02/2026,13:30:00,22.174,7.653,40.052,14.955,0.4,0.149,17.268,15.865,1.18,0.345,3.427,17.977,17.611,1.044,0.686,1.529,4.02,4.19,23.7,present ,23.95,30.3,
26/02/2026,14:00:00,21.365,7.219,38.655,14.205,0.386,0.142,17.824,16.485,1.158,0.354,3.277,18.81,18.436,1.023,0.689,1.493,4.02,4.19,23.5,present ,23.95,30.3,
26/02/2026,14:30:00,20.154,6.78,36.561,13.446,0.365,0.134,18.102,16.794,1.15,0.376,3.063,18.899,18.525,1.013,0.699,1.457,4.02,4.19,24.4,present ,23.99,30.3,
26/02/2026,15:00:00,19.38,6.443,35.223,12.864,0.352,0.128,18.384,17.089,1.147,0.391,2.934,19.298,18.917,1.009,0.709,1.43,4.02,4.19,27.1,present ,23.99,30.3,
26/02/2026,15:30:00,17.845,5.925,32.571,11.97,0.325,0.119,18.84,17.609,1.132,0.42,2.695,19.945,19.539,0.991,0.716,1.389,4.02,4.19,27.8,present ,23.96,30.6,
26/02/2026,16:00:00,16.388,5.356,30.052,10.986,0.3,0.109,19.009,17.866,1.117,0.45,2.485,20.148,19.788,0.98,0.731,1.346,4.02,4.19,27.3,present ,23.96,30.9,
26/02/2026,16:30:00,14.828,4.714,27.356,9.876,0.273,0.098,19.215,18.148,1.086,0.477,2.279,20.506,20.177,0.961,0.743,1.299,4.02,4.19,27.5,present ,23.96,30.6,
26/02/2026,17:00:00,11.246,3.318,21.166,7.463,0.211,0.074,18.541,17.708,1.017,0.545,1.867,19.638,19.386,0.917,0.766,1.202,4.02,4.19,23.1,present ,23.95,30.3,
26/02/2026,17:30:00,6.454,1.435,12.883,4.209,0.128,0.042,17.457,16.881,0.932,0.652,1.431,18.181,18.038,0.883,0.817,1.083,4.02,4.19,20.8,present ,23.96,31.2,
26/02/2026,18:00:00,3.173,0.092,7.213,1.887,0.072,0.018,16.074,15.715,0.863,0.724,1.192,16.895,16.854,0.855,0.852,1.005,4.02,4.19,17.79,present ,23.99,30.3,
26/02/2026,18:30:00,1.95,-0.273,5.1,1.255,0.051,0.012,14.89,14.618,0.839,0.753,1.114,15.554,15.575,0.856,0.87,0.984,4.02,4.19,16.4,present ,23.95,30.3,
26/02/2026,19:00:00,0.892,-0.681,3.271,0.549,0.032,0.005,13.828,13.648,0.818,0.779,1.05,14.534,14.61,0.848,0.882,0.962,4.02,4.19,15.1,present ,23.95,30.3,
26/02/2026,19:30:00,0.799,-0.765,3.109,0.405,0.031,0.004,12.76,12.604,0.821,0.785,1.045,13.423,13.532,0.851,0.889,0.958,4.02,4.19,15,present ,23.95,30.3,
26/02/2026,20:00:00,0.242,-0.972,2.147,0.047,0.021,0,11.89,11.779,0.813,0.802,1.013,12.523,12.663,0.849,0.897,0.947,4.02,4.19,13.2,present ,23.96,30.9,
26/02/2026,20:30:00,0.308,-0.922,2.261,0.134,0.022,0.001,11.255,11.156,0.819,0.806,1.017,11.787,11.947,0.855,0.901,0.95,4.02,4.19,13.1,present ,23.96,30.9,
26/02/2026,21:00:00,0.343,-1.001,2.322,-0.001,0.023,0,10.826,10.731,0.82,0.805,1.019,11.271,11.444,0.856,0.905,0.945,4.02,4.19,13,present ,23.96,30.6,
26/02/2026,21:30:00,0.176,-0.973,2.034,0.045,0.02,0,10.555,10.472,0.822,0.814,1.009,10.916,11.101,0.86,0.909,0.947,4.02,4.19,13.2,present ,23.96,30.6,
26/02/2026,22:00:00,-0.212,-1.161,1.361,-0.278,0.013,-0.002,9.943,9.894,0.811,0.821,0.988,10.471,10.673,0.853,0.91,0.937,4.02,4.19,11.8,present ,23.92,30.9,
26/02/2026,22:30:00,0.064,-1.04,1.839,-0.069,0.018,0,9.642,9.574,0.819,0.816,1.003,10.029,10.23,0.86,0.912,0.943,4.02,4.19,11.9,present ,23.96,30.6,
26/02/2026,23:00:00,0.185,-0.994,2.049,0.008,0.02,0,9.619,9.548,0.823,0.815,1.01,9.911,10.116,0.864,0.915,0.946,4.02,4.19,12.4,present ,23.93,31.5,
26/02/2026,23:30:00,0.158,-1.023,2.002,-0.04,0.02,0,9.572,9.505,0.821,0.814,1.008,9.893,10.101,0.861,0.912,0.944,4.02,4.19,12.4,present ,23.96,30.9,
27/02/2026,00:00:00,0.324,-0.953,2.289,0.08,0.022,0,9.602,9.533,0.822,0.808,1.018,9.826,10.035,0.866,0.914,0.948,4.02,4.19,13,present ,23.96,30.6,
27/02/2026,00:30:00,0.117,-1.039,1.931,-0.068,0.019,0,9.151,9.097,0.818,0.813,1.006,9.601,9.816,0.862,0.914,0.943,4.02,4.19,11.8,present ,23.96,31.5,
27/02/2026,01:00:00,-0.038,-1.086,1.661,-0.15,0.016,-0.001,8.414,8.375,0.815,0.818,0.997,8.964,9.185,0.86,0.915,0.941,4.02,4.19,10.2,present ,23.96,30.9,
27/02/2026,01:30:00,-0.187,-1.15,1.404,-0.259,0.014,-0.002,7.953,7.897,0.828,0.837,0.989,8.347,8.57,0.865,0.923,0.938,4.02,4.19,10,present ,23.93,31.2,
27/02/2026,02:00:00,0.139,-1.049,1.97,-0.084,0.019,0,7.906,7.853,0.825,0.819,1.007,8.27,8.492,0.867,0.92,0.943,4.02,4.19,10.8,present ,23.96,30.9,
27/02/2026,02:30:00,0.052,-1.077,1.818,-0.134,0.018,-0.001,8.069,8.013,0.834,0.832,1.002,8.204,8.426,0.871,0.926,0.941,4.02,4.19,11.4,present ,23.96,30.9,
27/02/2026,03:00:00,0.243,-0.935,2.149,0.111,0.021,0.001,8.027,7.972,0.821,0.81,1.013,8.407,8.627,0.868,0.916,0.949,4.02,4.19,11.2,present ,23.96,30.9,
27/02/2026,03:30:00,0.011,-1.103,1.748,-0.178,0.017,-0.001,7.413,7.377,0.819,0.819,1,7.916,8.142,0.864,0.92,0.94,4.02,4.19,9.6,present ,23.96,31.2,
27/02/2026,04:00:00,0.519,-0.911,2.626,0.153,0.026,0.001,7.208,7.148,0.831,0.808,1.029,7.523,7.745,0.874,0.92,0.95,4.02,4.19,9.7,present ,23.96,30.9,
27/02/2026,04:30:00,-0.017,-1.014,1.698,-0.025,0.016,0,6.796,6.751,0.819,0.82,0.999,7.247,7.471,0.868,0.92,0.945,4.02,4.19,9,present ,23.93,31.2,
27/02/2026,05:00:00,-0.049,-1.014,1.643,-0.024,0.016,0,6.287,6.251,0.82,0.823,0.997,6.762,6.992,0.87,0.922,0.945,4.02,4.19,8.3,present ,23.96,31.2,
27/02/2026,05:30:00,0.252,-1.029,2.163,-0.051,0.021,0,6.03,5.978,0.827,0.816,1.014,6.345,6.574,0.876,0.928,0.944,4.02,4.19,8.39,present ,23.96,31.5,
27/02/2026,06:00:00,-0.027,-1.07,1.681,-0.121,0.016,-0.001,5.537,5.505,0.822,0.824,0.998,5.988,6.222,0.871,0.925,0.942,4.02,4.19,7.8,present ,23.93,31.5,
27/02/2026,06:30:00,-0.115,-1.146,1.528,-0.252,0.015,-0.002,4.994,4.972,0.822,0.828,0.993,5.467,5.705,0.87,0.928,0.938,4.02,4.19,7,present ,23.89,31.5,
27/02/2026,07:00:00,-0.092,-1.121,1.567,-0.21,0.015,-0.002,4.566,4.542,0.825,0.83,0.994,4.995,5.236,0.874,0.931,0.939,4.02,4.19,6.6,present ,23.96,31.5,
27/02/2026,07:30:00,-0.116,-1.109,1.527,-0.189,0.015,-0.001,4.344,4.311,0.826,0.832,0.993,4.683,4.926,0.876,0.933,0.94,4.02,4.19,6.6,present ,23.92,30.9,
27/02/2026,08:00:00,0.096,-1.089,1.895,-0.155,0.018,-0.001,4.417,4.367,0.835,0.831,1.005,4.637,4.876,0.882,0.938,0.941,4.02,4.19,7.5,present ,23.93,31.5,
27/02/2026,08:30:00,1.527,-0.673,4.367,0.563,0.043,0.005,5.311,5.144,0.881,0.81,1.088,5.107,5.315,0.899,0.934,0.963,4.02,4.19,9.6,present ,23.93,31.2,
27/02/2026,09:00:00,3.625,-0.01,7.994,1.709,0.079,0.017,6.424,6.134,0.919,0.752,1.223,6.132,6.301,0.913,0.915,0.999,4.02,4.19,11.8,present ,23.96,31.2,
27/02/2026,09:30:00,8.519,1.887,16.451,4.99,0.164,0.049,9.678,8.79,1.042,0.65,1.605,7.997,7.985,0.975,0.88,1.11,4.02,4.19,16.29,present ,23.96,30.6,
27/02/2026,10:00:00,14.884,4.419,27.453,9.367,0.274,0.093,12.033,10.769,1.157,0.506,2.286,10.792,10.666,1.026,0.805,1.278,4.02,4.19,23.3,present ,23.95,30.3,
27/02/2026,10:30:00,18.689,5.774,34.029,11.708,0.34,0.117,12.861,11.827,1.165,0.413,2.824,12.476,12.391,1.024,0.746,1.378,4.02,4.19,25.4,present ,23.95,30.3,
27/02/2026,11:00:00,20.778,6.741,37.639,13.379,0.376,0.133,13.535,12.25,1.213,0.382,3.171,12.914,12.705,1.053,0.728,1.454,4.02,4.19,26.5,present ,23.99,30.6,
27/02/2026,11:30:00,24.699,8.417,44.415,16.276,0.444,0.162,15.875,14.069,1.199,0.305,3.943,15.072,14.716,1.086,0.684,1.596,4.02,4.19,26.6,present ,23.96,30.9,
27/02/2026,12:00:00,27.091,9.663,48.55,18.428,0.485,0.184,17.257,15.391,1.168,0.259,4.504,16.93,16.461,1.087,0.64,1.71,4.02,4.19,27.5,present ,23.96,30.6,
27/02/2026,12:30:00,26.304,9.378,47.19,17.937,0.471,0.179,17.77,16.003,1.181,0.274,4.311,17.763,17.265,1.077,0.644,1.683,4.02,4.19,27.1,present ,23.95,30.3,
27/02/2026,13:00:00,25.731,9.125,46.199,17.5,0.461,0.175,18.103,16.448,1.173,0.281,4.176,18.356,17.883,1.064,0.645,1.66,4.02,4.19,27.3,present ,23.96,31.2,
27/02/2026,13:30:00,23.634,8.178,42.575,15.863,0.425,0.158,18.641,17.07,1.177,0.317,3.717,19.115,18.655,1.052,0.672,1.575,4.02,4.19,27,present ,23.95,30.3,
27/02/2026,14:00:00,22.518,7.653,40.647,14.956,0.406,0.149,19.28,17.75,1.168,0.334,3.494,19.964,19.5,1.033,0.679,1.529,4.02,4.19,27.4,present ,23.99,30.6,
27/02/2026,14:30:00,21.369,7.151,38.661,14.088,0.386,0.14,19.777,18.354,1.156,0.354,3.277,20.577,20.124,1.017,0.687,1.487,4.02,4.19,28,present ,23.96,30.6,
27/02/2026,15:00:00,20.071,6.736,36.418,13.371,0.364,0.133,20.363,18.966,1.137,0.373,3.049,21.36,20.907,1.005,0.695,1.453,4.02,4.19,30.1,present ,24,30.9,
27/02/2026,15:30:00,19.042,6.35,34.639,12.704,0.346,0.127,20.748,19.392,1.128,0.392,2.88,21.912,21.439,0.983,0.694,1.423,4.02,4.19,30.5,present ,23.95,30.3,
27/02/2026,16:00:00,17.542,5.795,32.046,11.744,0.32,0.117,20.601,19.35,1.111,0.42,2.65,21.592,21.162,0.979,0.713,1.379,4.02,4.19,29.1,present ,23.96,31.5,
27/02/2026,16:30:00,15.512,4.998,28.538,10.366,0.285,0.103,20.409,19.267,1.088,0.46,2.367,21.45,21.071,0.959,0.73,1.32,4.02,4.19,28.6,present ,23.96,30.6,
27/02/2026,17:00:00,12.117,3.59,22.67,7.933,0.226,0.079,19.698,18.774,1.028,0.525,1.96,20.602,20.308,0.919,0.755,1.22,4.02,4.19,25.4,present ,23.99,30.6,
27/02/2026,17:30:00,7.356,1.713,14.442,4.689,0.144,0.046,18.58,17.93,0.94,0.625,1.504,19.302,19.128,0.885,0.807,1.099,4.02,4.19,22.7,present ,23.95,30.3,
27/02/2026,18:00:00,4.138,0.466,8.881,2.534,0.088,0.025,17.112,16.696,0.872,0.694,1.258,17.949,17.879,0.859,0.839,1.026,4.02,4.19,19.5,present ,23.95,30.3,
27/02/2026,18:30:00,2.297,-0.262,5.699,1.274,0.056,0.012,15.519,15.248,0.841,0.741,1.136,16.41,16.423,0.847,0.861,0.985,4.02,4.19,16.7,present ,23.95,30.3,
27/02/2026,19:00:00,0.865,-0.705,3.223,0.508,0.032,0.005,14.224,14.017,0.83,0.792,1.049,14.961,15.028,0.847,0.882,0.961,4.02,4.19,15.1,present ,23.96,30.6,
27/02/2026,19:30:00,0.798,-0.775,3.109,0.387,0.031,0.003,14.125,13.936,0.826,0.79,1.045,14.404,14.501,0.856,0.894,0.957,4.02,4.19,16.79,present ,23.96,31.2,
27/02/2026,20:00:00,0.717,-0.804,2.967,0.337,0.029,0.003,14.139,13.973,0.821,0.789,1.04,14.365,14.491,0.855,0.895,0.956,4.02,4.19,17.2,present ,23.96,31.2,
27/02/2026,20:30:00,0.648,-0.801,2.848,0.343,0.028,0.003,14.126,13.994,0.823,0.794,1.036,14.354,14.507,0.855,0.895,0.956,4.02,4.19,17.2,present ,23.95,30.3,
27/02/2026,21:00:00,0.708,-0.761,2.952,0.411,0.029,0.004,13.764,13.653,0.819,0.787,1.04,14.213,14.385,0.849,0.887,0.958,4.02,4.19,16.4,present ,23.96,30.9,
27/02/2026,21:30:00,0.202,-1.04,2.078,-0.069,0.02,0,13.316,13.225,0.817,0.808,1.011,13.684,13.869,0.848,0.9,0.943,4.02,4.19,16.1,present ,23.96,30.6,
27/02/2026,22:00:00,0.642,-0.862,2.837,0.238,0.028,0.002,12.779,12.691,0.817,0.788,1.036,13.274,13.466,0.852,0.895,0.953,4.02,4.19,15.2,present ,23.95,30,
27/02/2026,22:30:00,0.365,-0.985,2.359,0.024,0.023,0,12.275,12.194,0.819,0.803,1.02,12.589,12.787,0.855,0.904,0.946,4.02,4.19,14.7,present ,23.96,30.6,
27/02/2026,23:00:00,0.449,-0.89,2.504,0.188,0.025,0.001,11.607,11.546,0.815,0.796,1.025,12.207,12.413,0.853,0.897,0.951,4.02,4.19,13.6,present ,23.95,30.3,
27/02/2026,23:30:00,0.43,-0.934,2.473,0.113,0.024,0.001,10.531,10.48,0.816,0.797,1.024,11.236,11.453,0.854,0.901,0.949,4.02,4.19,11.4,present ,23.96,30.9,
28/02/2026,00:00:00,0.113,-1.034,1.924,-0.059,0.019,0,9.438,9.405,0.813,0.808,1.006,10.173,10.398,0.855,0.907,0.944,4.02,4.19,10.1,present ,23.96,30.9,
28/02/2026,00:30:00,0.111,-1.058,1.92,-0.1,0.019,-0.001,8.647,8.611,0.813,0.808,1.006,9.273,9.503,0.86,0.913,0.942,4.02,4.19,9.8,present ,23.96,31.2,
28/02/2026,01:00:00,0.174,-0.956,2.029,0.075,0.02,0,8.002,7.963,0.818,0.81,1.009,8.565,8.795,0.865,0.913,0.948,4.02,4.19,9.6,present ,23.93,31.5,
28/02/2026,01:30:00,0.294,-1.006,2.237,-0.011,0.022,0,7.668,7.613,0.825,0.812,1.016,8.041,8.272,0.87,0.922,0.945,4.02,4.19,9.8,present ,23.96,30.6,
28/02/2026,02:00:00,-0.05,-0.998,1.64,0.001,0.016,0,7.312,7.274,0.818,0.821,0.997,7.753,7.99,0.87,0.92,0.946,4.02,4.19,9.6,present ,23.96,30.6,
28/02/2026,02:30:00,0.196,-0.983,2.067,0.028,0.02,0,7.635,7.565,0.829,0.82,1.01,7.661,7.89,0.878,0.928,0.946,4.02,4.19,11.1,present ,23.96,30.6,
28/02/2026,03:00:00,0.359,-0.93,2.349,0.119,0.023,0.001,9.099,9.018,0.842,0.826,1.02,8.707,8.93,0.884,0.932,0.949,4.02,4.19,14.4,present ,23.96,30.6,
28/02/2026,03:30:00,0.381,-0.958,2.387,0.07,0.023,0,10.082,10.009,0.829,0.812,1.021,9.925,10.146,0.874,0.923,0.948,4.02,4.19,14.7,present ,23.96,31.2,
28/02/2026,04:00:00,0.378,-0.891,2.381,0.188,0.023,0.001,10.481,10.413,0.828,0.811,1.021,10.565,10.786,0.87,0.915,0.951,4.02,4.19,14.2,present ,23.96,30.6,
28/02/2026,04:30:00,0.285,-0.949,2.221,0.086,0.022,0,10.556,10.5,0.821,0.808,1.015,10.789,11.012,0.864,0.912,0.948,4.02,4.19,13.6,present ,23.96,30.6,
28/02/2026,05:00:00,0.358,-0.919,2.348,0.139,0.023,0.001,10.424,10.37,0.821,0.805,1.02,10.731,10.958,0.864,0.91,0.95,4.02,4.19,13.3,present ,23.93,31.2,
28/02/2026,05:30:00,0.343,-1.007,2.321,-0.012,0.023,0,10.308,10.258,0.825,0.809,1.019,10.598,10.827,0.864,0.914,0.945,4.02,4.19,13.1,present ,23.96,30.6,
28/02/2026,06:00:00,0.373,-0.905,2.373,0.164,0.023,0.001,10.437,10.374,0.82,0.803,1.02,10.682,10.91,0.865,0.911,0.95,4.02,4.19,13.5,present ,23.96,30.6,
28/02/2026,06:30:00,0.318,-0.87,2.279,0.224,0.022,0.002,10.549,10.485,0.822,0.808,1.017,10.755,10.984,0.868,0.912,0.952,4.02,4.19,13.7,present ,23.96,30.9,
28/02/2026,07:00:00,0.357,-0.972,2.346,0.047,0.023,0,10.575,10.525,0.822,0.806,1.02,10.855,11.087,0.862,0.911,0.947,4.02,4.19,13.6,present ,23.96,30.6,
28/02/2026,07:30:00,0.732,-0.848,2.993,0.261,0.029,0.002,10.673,10.597,0.835,0.802,1.041,10.892,11.121,0.867,0.91,0.953,4.02,4.19,13.7,present ,23.96,30.6,
28/02/2026,08:00:00,1.967,-0.421,5.128,0.999,0.051,0.009,11.002,10.853,0.863,0.774,1.115,11.115,11.328,0.88,0.902,0.976,4.02,4.19,14.4,present ,23.95,30.3,
28/02/2026,08:30:00,4.227,0.425,9.034,2.463,0.09,0.024,11.456,11.19,0.921,0.729,1.264,11.492,11.673,0.9,0.88,1.023,4.02,4.19,14.8,present ,23.96,30.6,
28/02/2026,09:00:00,8.746,2.159,16.845,5.46,0.168,0.054,11.997,11.513,1.007,0.62,1.625,11.98,12.093,0.942,0.837,1.127,4.02,4.19,15.4,present ,23.96,30.6,
28/02/2026,09:30:00,10.626,2.833,20.094,6.625,0.2,0.066,12.826,12.216,1.033,0.573,1.804,12.676,12.74,0.955,0.819,1.17,4.02,4.19,16.6,present ,23.96,30.6,
28/02/2026,10:00:00,9.523,2.465,18.187,5.989,0.181,0.059,13.033,12.484,1.019,0.601,1.697,13.013,13.098,0.945,0.826,1.146,4.02,4.19,16.4,present ,23.96,30.6,
28/02/2026,10:30:00,10.984,3.048,20.713,6.996,0.207,0.069,13.696,13.055,1.045,0.568,1.84,13.567,13.619,0.96,0.813,1.184,4.02,4.19,17.79,present ,23.96,30.6,
28/02/2026,11:00:00,12.04,3.457,22.537,7.704,0.225,0.077,13.86,13.211,1.057,0.542,1.952,13.937,13.968,0.963,0.797,1.211,4.02,4.19,17.4,present ,23.96,30.9,
28/02/2026,11:30:00,11.569,3.322,21.723,7.471,0.217,0.074,13.915,13.276,1.044,0.549,1.901,14.026,14.048,0.957,0.798,1.202,4.02,4.19,17.1,present ,23.99,30.3,
28/02/2026,12:00:00,10.155,2.695,19.279,6.387,0.192,0.063,13.661,13.094,1.022,0.582,1.758,13.852,13.895,0.942,0.813,1.161,4.02,4.19,16.5,present ,23.96,30.6,
28/02/2026,12:30:00,9.994,2.664,19.002,6.332,0.19,0.063,13.664,13.085,1.023,0.588,1.742,13.774,13.818,0.944,0.817,1.159,4.02,4.19,16.79,present ,23.95,30.3,
28/02/2026,13:00:00,11.233,3.169,21.143,7.206,0.211,0.072,13.823,13.187,1.042,0.559,1.866,13.897,13.923,0.957,0.805,1.192,4.02,4.19,17.2,present ,23.96,30.6,
28/02/2026,13:30:00,11.454,3.248,21.525,7.342,0.215,0.073,13.64,13.018,1.05,0.556,1.889,13.807,13.834,0.956,0.801,1.197,4.02,4.19,16.6,present ,23.95,30,
28/02/2026,14:00:00,10.685,2.922,20.196,6.778,0.201,0.067,13.517,12.937,1.033,0.571,1.81,13.734,13.77,0.948,0.808,1.176,4.02,4.19,16.6,present ,23.99,30.3,
28/02/2026,14:30:00,8.482,2.071,16.388,5.308,0.163,0.053,13.127,12.657,0.991,0.619,1.601,13.422,13.495,0.927,0.828,1.121,4.02,4.19,15.6,present ,23.95,30.3,
28/02/2026,15:00:00,6.122,1.156,12.31,3.727,0.123,0.037,12.782,12.426,0.94,0.669,1.405,13.134,13.244,0.907,0.852,1.066,4.02,4.19,15.2,present ,23.96,31.2,
28/02/2026,15:30:00,4.584,0.617,9.651,2.795,0.096,0.027,12.435,12.162,0.908,0.705,1.29,12.818,12.961,0.893,0.864,1.034,4.02,4.19,14.5,present ,23.96,30.6,
28/02/2026,16:00:00,3.807,0.332,8.309,2.303,0.083,0.023,12.064,11.836,0.894,0.724,1.235,12.481,12.645,0.886,0.872,1.018,4.02,4.19,14.2,present ,23.96,30.9,
28/02/2026,16:30:00,2.967,-0.077,6.856,1.593,0.068,0.015,11.741,11.563,0.876,0.743,1.179,12.147,12.333,0.879,0.884,0.995,4.02,4.19,13.7,present ,23.96,30.6,
28/02/2026,17:00:00,1.966,-0.317,5.126,1.18,0.051,0.011,11.363,11.233,0.856,0.767,1.115,11.807,12.01,0.873,0.89,0.982,4.02,4.19,13.4,present ,23.96,30.6,
28/02/2026,17:30:00,1.397,-0.504,4.142,0.855,0.041,0.008,11.079,10.975,0.843,0.78,1.08,11.486,11.701,0.871,0.897,0.972,4.02,4.19,13.1,present ,23.96,30.6,
28/02/2026,18:00:00,1.303,-0.638,3.981,0.624,0.039,0.006,10.87,10.775,0.842,0.784,1.075,11.253,11.474,0.869,0.902,0.965,4.02,4.19,13.3,present ,23.95,30.3,
28/02/2026,18:30:00,0.967,-0.701,3.4,0.516,0.034,0.005,10.641,10.56,0.833,0.79,1.055,11.033,11.259,0.868,0.903,0.961,4.02,4.19,12.8,present ,23.95,30,
28/02/2026,19:00:00,0.79,-0.698,3.094,0.521,0.03,0.005,10.465,10.391,0.83,0.794,1.044,10.838,11.067,0.868,0.903,0.961,4.02,4.19,13,present ,23.96,30.9,
28/02/2026,19:30:00,0.791,-0.767,3.096,0.401,0.03,0.004,10.327,10.261,0.831,0.796,1.044,10.674,10.908,0.869,0.908,0.958,4.02,4.19,12.5,present ,23.96,30.9,
28/02/2026,20:00:00,0.62,-0.807,2.801,0.333,0.028,0.003,10.228,10.168,0.828,0.8,1.035,10.569,10.805,0.868,0.909,0.956,4.02,4.19,12.9,present ,23.96,30.6,
28/02/2026,20:30:00,0.593,-0.824,2.753,0.303,0.027,0.003,10.137,10.078,0.826,0.799,1.033,10.478,10.715,0.866,0.908,0.955,4.02,4.19,12.5,present ,23.96,30.6,
28/02/2026,21:00:00,0.59,-0.821,2.748,0.309,0.027,0.003,10.051,9.995,0.827,0.801,1.033,10.392,10.631,0.867,0.908,0.955,4.02,4.19,12.8,present ,23.95,30.3,
